Informations,Time,MeOH-straw,Biomass wood,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,51,4759.908955496869,5507.214661509877,3914.398812086241,347.9465610743325,347.9465610743325,0.0,4007.244552492454,0.0,2783.57248859466,0.0,0.0,3828.1892259663355,0.0,0.0,0.0,0.0,14436.212004921617,0.0,0.0,0.0,0.0,208.10280692724305,347.9465610743325,14436.212004921617,1.0
 ,52,5118.155964028241,5921.706450380675,5252.055313029848,466.8493611582087,374.1342078968013,0.0,4308.843466842741,0.0,3734.7948892656696,92.71515326140745,0.0,3920.904379227743,0.0,0.0,0.0,0.0,19617.785115254024,0.0,0.0,0.0,0.0,208.10280692724305,466.8493611582087,19617.785115254024,1.0
 ,53,5118.155964028241,5921.706450380675,5708.79200214091,507.4481779680809,374.1342078968013,0.0,4308.843466842741,0.0,4059.5854237446474,133.3139700712797,0.0,4054.2183492990225,0.0,0.0,0.0,0.0,21410.958730964565,0.0,0.0,0.0,0.0,208.10280692724305,507.448177968081,21410.958730964565,1.0
 ,54,5118.155964028241,5921.706450380675,5889.114019660083,523.476801747563,374.1342078968013,0.0,4308.843466842741,0.0,4187.814413980504,149.3425938507618,0.0,4203.560943149784,0.0,0.0,0.0,0.0,22118.9129896347,0.0,0.0,0.0,0.0,208.10280692724305,523.4768017475631,22118.9129896347,1.0
 ,55,5118.155964028241,5921.706450380675,5890.300348722708,523.5822532197963,374.1342078968013,0.0,4308.843466842741,0.0,4188.65802575837,149.4480453229952,0.0,4353.0089884727795,0.0,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,0.0,208.10280692724305,523.5822532197965,22123.570583441742,1.0
 ,56,5118.155964028241,5921.706450380675,5890.300348722708,523.5822532197963,374.1342078968013,0.0,4308.843466842741,0.0,4188.65802575837,149.4480453229952,0.0,4502.457033795775,0.0,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,0.0,208.10280692724305,523.5822532197965,22123.570583441742,1.0
 ,57,5118.155964028241,5921.706450380675,5890.300348722708,523.5822532197963,374.1342078968013,0.0,4308.843466842741,0.0,4188.65802575837,149.4480453229952,0.0,4651.90507911877,0.0,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,0.0,208.10280692724305,523.5822532197965,22123.570583441742,1.0
 ,58,5118.155964028241,5921.706450380675,5917.140505093677,525.9680448972158,374.1342078968013,0.0,4308.843466842741,0.0,4207.744359177726,151.8338370004146,0.0,4803.738916119185,105.37594503222219,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,0.0,208.10280692724305,525.968044897216,22228.94652847397,1.0
 ,59,5118.155964028241,5921.706450380675,5943.980661464646,528.3538365746352,374.1342078968013,0.0,4308.843466842741,0.0,4226.830692597082,154.21962867783407,0.0,4957.958544797019,210.75189006444438,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,0.0,208.10280692724305,528.3538365746354,22334.322473506185,1.0
 ,60,5118.155964028241,5921.706450380675,5970.820817835614,530.7396282520547,374.1342078968013,0.0,4308.843466842741,0.0,4245.917026016437,156.60542035525353,0.0,5114.563965152273,316.1278350966665,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,0.0,208.10280692724305,530.7396282520549,22439.69841853841,1.0
 ,61,5118.155964028241,5921.706450380675,5952.927380254969,529.1491004671084,374.1342078968013,0.0,4308.843466842741,0.0,4233.192803736867,155.01489257030724,0.0,5269.57885772258,245.8772050751851,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,0.0,208.10280692724305,529.1491004671086,22369.44778851693,1.0
 ,62,5118.155964028241,5921.706450380675,5917.140505093677,525.9680448972158,374.1342078968013,0.0,4308.843466842741,0.0,4207.744359177726,151.8338370004146,0.0,5421.412694722995,105.37594503222219,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,0.0,208.10280692724305,525.968044897216,22228.94652847397,1.0
 ,63,5118.155964028241,5921.706450380675,5695.742382452023,506.2882117735132,374.1342078968013,0.0,4308.843466842741,0.0,4050.3056941881055,132.15400387671193,0.0,5553.566698599707,0.0,0.0,0.0,0.0,21359.725199087123,0.0,0.0,0.0,0.0,208.10280692724305,506.2882117735132,21359.725199087123,1.0
 ,64,5118.155964028241,5921.706450380675,4335.616112151155,385.3880988578805,374.1342078968013,0.0,4308.843466842741,0.0,3083.104790863044,11.253890961079271,0.0,5564.820589560786,0.0,0.0,0.0,0.0,16019.79389931534,0.0,0.0,0.0,0.0,208.10280692724305,385.3880988578805,16019.793899315342,1.0
 ,65,5118.155964028241,5921.706450380675,4257.911558549143,378.48102742659046,374.1342078968013,0.0,4308.843466842741,0.0,3027.8482194127237,4.346819529789249,0.0,5569.167409090575,0.0,0.0,0.0,0.0,15714.721504954196,0.0,0.0,0.0,0.0,208.10280692724305,378.48102742659046,15714.721504954194,1.0
 ,66,4508.82164650389,5216.7066450050015,3707.9125382433313,329.59222562162944,329.59222562162944,0.0,3795.860624654895,0.0,2636.7378049730355,0.0,0.0,5569.167409090575,0.0,0.0,0.0,0.0,13674.695417470517,0.0,0.0,0.0,0.0,208.10280692724305,329.5922256216294,13674.695417470517,1.0
 ,67,3056.047369394667,3535.84680638963,2513.1968498311403,223.3952755405458,223.39527554054584,0.0,2572.807439735436,0.0,1787.1622043243665,0.0,0.0,5569.167409090575,0.0,0.0,0.0,0.0,9268.61167601033,0.0,0.0,0.0,0.0,208.10280692724305,223.39527554054584,9268.611676010332,1.0
 ,68,3365.4913618233227,3893.8735056295845,2767.6738172889163,246.01545042568145,246.01545042568148,0.0,2833.320353859401,0.0,1968.1236034054516,0.0,0.0,5569.167409090575,0.0,0.0,0.0,0.0,10207.116828128965,0.0,0.0,0.0,0.0,208.10280692724305,246.01545042568154,10207.116828128967,1.0
 ,69,3194.260567005481,3695.7594760253414,2626.8590189189804,233.49857945946493,233.498579459465,0.0,2689.1655651506067,0.0,1867.9886356757195,0.0,0.0,5569.167409090575,0.0,0.0,0.0,0.0,9687.795118643962,0.0,0.0,0.0,0.0,208.10280692724305,233.49857945946493,9687.795118643962,1.0
 ,70,2090.8585394124816,2419.123330100241,1719.456035701054,152.84053650676034,152.84053650676034,0.0,1760.2398639194955,0.0,1222.7242920540828,0.0,0.0,5569.167409090575,0.0,0.0,0.0,0.0,6341.313968285459,0.0,0.0,0.0,0.0,208.10280692724305,152.84053650676034,6341.313968285459,1.0
 ,71,1258.507949356246,1456.0936974051765,1034.957195194281,91.99619512838053,91.99619512838055,0.0,1059.5053753081356,0.0,735.9695610270443,0.0,0.0,5569.167409090575,0.0,0.0,0.0,0.0,3816.8981248695804,0.0,0.0,0.0,0.0,208.10280692724305,91.99619512838053,3816.8981248695804,1.0
 ,72,5118.155964028241,5921.706450380675,304.41415188390096,27.05903572301342,374.1342078968013,0.0,4308.843466842741,0.0,216.47228578410736,0.0,347.0751721737878,5222.092236916787,0.0,0.0,0.0,0.0,519.3217094850008,0.0,0.0,0.0,0.0,208.10280692724305,27.05903572301342,519.3217094850008,1.0
 ,73,1023.6311928056483,1184.3412900761352,33.85242259616857,3.00910423077054,74.82684157936026,0.0,861.7686933685482,0.0,24.07283384616432,0.0,71.8177373485897,5150.274499568198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.10280692724305,3.0091042307705402,0.0,1.0
 ,74,1023.6311928056483,1184.3412900761352,33.85242259616857,3.00910423077054,74.82684157936026,0.0,861.7686933685482,0.0,24.07283384616432,0.0,71.81773734858972,5078.456762219608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.10280692724305,3.0091042307705402,0.0,1.0
 ,75,1023.6311928056483,1184.3412900761352,79.91320715505833,7.103396191560741,74.82684157936026,0.0,861.7686933685482,0.0,56.827169532485925,0.0,67.7234453877995,5010.733316831809,0.0,0.0,0.0,0.0,176.98856466753392,0.0,0.0,0.0,0.0,208.10280692724305,7.103396191560741,176.98856466753392,1.0
 ,76,1023.6311928056483,1184.3412900761352,205.97430173728296,18.30882682109182,74.82684157936026,0.0,861.7686933685482,0.0,146.47061456873456,0.0,56.51801475826842,4954.21530207354,0.0,0.0,0.0,0.0,661.3783205997321,0.0,0.0,0.0,0.0,208.10280692724305,18.30882682109182,661.3783205997321,1.0
 ,77,1023.6311928056483,1184.3412900761352,329.0050815458964,29.244896137413015,74.82684157936026,0.0,861.7686933685482,0.0,233.95916909930412,0.0,45.58194544194703,4908.633356631593,0.0,0.0,0.0,0.0,1134.1240920143293,0.0,0.0,0.0,0.0,208.10280692724305,29.244896137413015,1134.1240920143293,1.0
 ,78,1023.6311928056483,1184.3412900761352,730.2187575720151,64.90833400640135,74.82684157936026,0.0,861.7686933685482,0.0,519.2666720512108,0.0,9.918507572958916,4898.714849058634,0.0,0.0,0.0,0.0,2675.787642144691,0.0,0.0,0.0,0.0,208.10280692724305,64.90833400640135,2675.7876421446904,1.0
 ,79,1291.5255465632736,1494.2950573737076,1062.1098244763762,94.40976217567788,94.4097621756779,0.0,1087.3020386017597,0.0,755.2780974054231,0.0,0.0,4898.714849058634,0.0,0.0,0.0,0.0,3917.036391720948,0.0,0.0,0.0,0.0,208.10280692724305,94.40976217567788,3917.036391720948,1.0
 ,80,1207.8297768989473,1397.459051872082,993.2810665287394,88.29165035811018,88.29165035811019,0.0,1016.8407293225731,0.0,706.3332028648814,0.0,0.0,4898.714849058634,0.0,0.0,0.0,0.0,3663.197529237248,0.0,0.0,0.0,0.0,208.10280692724305,88.29165035811018,3663.1975292372476,1.0
 ,81,1465.827745772467,1695.9627018587444,1205.4504488260418,107.15115100675928,107.15115100675929,0.0,1234.0425634308915,0.0,857.2092080540742,0.0,0.0,4898.714849058634,0.0,0.0,0.0,0.0,4445.6732888200295,0.0,0.0,0.0,0.0,208.10280692724305,107.15115100675926,4445.6732888200295,1.0
 ,82,3190.2272568142644,3691.092936134104,2623.5421519854144,233.20374684314794,233.203746843148,0.0,2685.770025352813,0.0,1865.6299747451835,0.0,0.0,4898.714849058634,316.1278350966665,0.0,0.0,0.0,9359.434755247616,0.0,0.0,0.0,0.0,208.10280692724305,233.20374684314788,9675.56259034428,1.0
 ,83,5118.155964028241,5921.706450380675,3772.3522975140622,335.3202042234722,374.1342078968013,0.0,4308.843466842741,0.0,2682.5616337877777,0.0,38.81400367332901,4859.900845385306,878.1328752685182,0.0,0.0,0.0,12966.74115880038,0.0,0.0,0.0,0.0,208.10280692724305,335.3202042234722,13844.874034068896,1.0
 ,84,5118.155964028241,5921.706450380675,4540.2021605821665,403.5735253850815,374.1342078968013,0.0,4308.843466842741,0.0,3228.588203080652,29.43931748828025,0.0,4889.3401628735855,1229.3860253759256,0.0,0.0,0.0,15593.624065971148,0.0,0.0,0.0,0.0,208.10280692724305,403.57352538508155,16823.010091347074,1.0
 ,85,5118.155964028241,5921.706450380675,4539.955906479032,403.55163613146954,374.1342078968013,0.0,4308.843466842741,0.0,3228.4130890517563,29.417428234668343,0.0,4918.757591108255,1053.7594503222217,0.0,0.0,0.0,15768.283833735162,0.0,0.0,0.0,0.0,208.10280692724305,403.55163613146954,16822.043284057385,1.0
 ,86,5118.155964028241,5921.706450380675,4747.021733411711,421.9574874143743,374.1342078968013,0.0,4308.843466842741,0.0,3375.6598993149946,47.82327951757309,0.0,4966.580870625828,667.3809852040738,0.0,0.0,0.0,16967.614239048056,0.0,0.0,0.0,0.0,208.10280692724305,421.95748741437427,17634.99522425213,1.0
 ,87,5031.534189429443,5821.485057169866,4137.774826833423,367.8022068296376,367.80220682963767,0.0,4235.918829494918,0.0,2942.417654637101,0.0,0.0,4966.580870625828,316.1278350966665,0.0,0.0,0.0,14943.889729889017,0.0,0.0,0.0,0.0,208.10280692724305,367.8022068296376,15260.017564985683,1.0
 ,88,5118.155964028241,5921.706450380675,4095.3379336714734,364.0300385485754,374.1342078968013,0.0,4308.843466842741,0.0,2912.2403083886034,0.0,10.10416934822581,4956.476701277602,0.0,0.0,0.0,0.0,15085.946341003748,0.0,0.0,0.0,0.0,208.10280692724305,364.03003854857536,15085.946341003748,1.0
 ,89,4978.746518380658,5760.409721766421,4094.3639131419877,363.9434589459545,363.94345894595455,0.0,4191.4782510664745,0.0,2911.547671567636,0.0,0.0,4956.476701277602,0.0,0.0,0.0,0.0,15099.919122424868,0.0,0.0,0.0,0.0,208.10280692724305,363.9434589459545,15099.919122424868,1.0
 ,90,5118.155964028241,5921.706450380675,3745.0335458420213,332.891870741513,374.1342078968013,0.0,4308.843466842741,0.0,2663.134965932104,0.0,41.242337155288226,4915.234364122313,0.0,0.0,0.0,0.0,13739.901730769081,0.0,0.0,0.0,0.0,208.10280692724305,332.891870741513,13739.90173076908,1.0
 ,91,3636.542799360086,4207.48001885962,2990.5779600000706,265.8291520000063,265.8291520000063,0.0,3061.5115664791524,0.0,2126.63321600005,0.0,0.0,4915.234364122313,0.0,0.0,0.0,0.0,11029.182135071589,0.0,0.0,0.0,0.0,208.10280692724305,265.8291520000063,11029.182135071589,1.0
 ,92,2288.19627155681,2647.4430861912297,1881.7403548986924,167.26580932432822,167.26580932432825,0.0,1926.3734096511553,0.0,1338.1264745946257,0.0,0.0,4915.234364122313,0.0,0.0,0.0,0.0,6939.814772490146,0.0,0.0,0.0,0.0,208.10280692724305,167.26580932432827,6939.814772490146,1.0
 ,93,2124.6439877173475,2458.213093788971,1747.2401214780816,155.31023302027393,155.31023302027396,0.0,1788.682961243204,0.0,1242.4818641621914,0.0,0.0,4915.234364122313,0.0,0.0,0.0,0.0,6443.781032040347,0.0,0.0,0.0,0.0,208.10280692724305,155.31023302027393,6443.781032040347,1.0
 ,94,2123.8761366195095,2457.3246900687723,1746.6086649831489,155.25410355405768,155.2541035540577,0.0,1788.0365272131196,0.0,1242.0328284324614,0.0,0.0,4915.234364122313,0.0,0.0,0.0,0.0,6441.452235136828,0.0,0.0,0.0,0.0,208.10280692724305,155.25410355405774,6441.452235136828,1.0
 ,95,2708.2108220741184,3133.399921139755,2227.1470576267416,197.96862734459924,197.9686273445993,0.0,2279.9728241072576,0.0,1583.749018756794,0.0,0.0,4915.234364122313,0.0,0.0,0.0,0.0,8213.666678715686,0.0,0.0,0.0,0.0,208.10280692724305,197.9686273445992,8213.666678715685,1.0
 ,96,2571.5333266589796,2975.2640589444395,2114.7478015287656,187.9775823581125,187.97758235811256,0.0,2164.907566752255,0.0,1503.8206588649,0.0,0.0,4915.234364122313,0.0,0.0,0.0,0.0,7799.140829889094,0.0,0.0,0.0,0.0,208.10280692724305,187.97758235811253,7799.140829889094,1.0
 ,97,2316.606762176811,2680.3140238385704,1905.1042452111935,169.34259957432832,169.3425995743283,0.0,1950.291468764274,0.0,1354.7407965946265,0.0,0.0,4915.234364122313,0.0,0.0,0.0,0.0,7025.980257920393,0.0,0.0,0.0,0.0,208.10280692724305,169.34259957432832,7025.980257920393,1.0
 ,98,5118.155964028241,5921.706450380675,2451.024057427207,217.86880510464061,374.1342078968013,0.0,4308.843466842741,0.0,1742.950440837125,0.0,156.26540279216061,4758.9689613301525,0.0,0.0,0.0,0.0,8569.972604954275,0.0,0.0,0.0,208.10280692724305,0.0,217.86880510464064,8778.075411881518,1.0
 ,99,1843.6104859086918,2133.0573321963566,1516.1270443328056,134.76684838513827,134.7668483851383,0.0,1552.0881062323572,0.0,1078.1347870811062,0.0,0.0,4758.9689613301525,0.0,0.0,0.0,0.0,5591.4413653519605,0.0,0.0,0.0,0.0,0.0,134.76684838513833,5591.441365351961,1.0
 ,100,1620.9336675357142,1875.4202533388213,1333.0046608023963,118.48930318243524,118.48930318243525,0.0,1364.6222375079162,0.0,947.9144254594819,0.0,0.0,4758.9689613301525,0.0,0.0,0.0,0.0,4916.090263331107,0.0,0.0,0.0,0.0,0.0,118.48930318243522,4916.090263331107,1.0
 ,101,1438.952957348142,1664.8685716518003,1183.3494715034062,105.18661968919166,105.18661968919167,0.0,1211.4173723779415,0.0,841.4929575135333,0.0,0.0,4758.9689613301525,0.0,0.0,0.0,0.0,4364.1653971968235,0.0,0.0,0.0,0.0,0.0,105.18661968919167,4364.1653971968235,1.0
 ,102,1114.151942962729,1289.0737980078775,916.2433741469811,81.44385547973165,81.44385547973165,0.0,937.975777652291,0.0,651.5508438378532,0.0,0.0,4758.9689613301525,0.0,0.0,0.0,0.0,3379.0843070077863,0.0,0.0,0.0,0.0,0.0,81.44385547973164,3379.0843070077854,1.0
 ,103,2139.2331585762668,2475.092764472741,1759.2377948817982,156.37669287838207,156.37669287838207,0.0,1800.9652078148054,0.0,1251.0135430270566,0.0,0.0,4758.9689613301525,0.0,0.0,0.0,0.0,6488.028173207231,0.0,0.0,0.0,0.0,0.0,156.37669287838207,6488.028173207231,1.0
 ,104,3019.1905166984493,3493.203427820106,2482.8869380743818,220.7010611621673,220.70106116216735,0.0,2541.7786062913906,0.0,1765.6084892973383,0.0,0.0,4758.9689613301525,0.0,0.0,0.0,0.0,9156.82942464136,0.0,0.0,0.0,0.0,0.0,220.70106116216735,9156.82942464136,1.0
 ,105,2735.085610498443,3164.494051346699,2249.248034949377,199.93315866216687,199.9331586621669,0.0,2302.598015160207,0.0,1599.465269297335,0.0,0.0,4758.9689613301525,0.0,0.0,0.0,0.0,8295.174570338893,0.0,0.0,0.0,0.0,0.0,199.93315866216687,8295.174570338893,1.0
 ,106,2245.196610077891,2597.6924778601197,1846.3787911824759,164.12255921622008,164.1225592162201,0.0,1890.1731039664362,0.0,1312.9804737297607,0.0,0.0,4758.9689613301525,0.0,0.0,0.0,0.0,6809.402145893016,0.0,0.0,0.0,0.0,0.0,164.12255921622008,6809.402145893016,1.0
 ,107,3787.936975944324,4382.643081167583,3115.0797499542123,276.8959777737078,276.8959777737079,0.0,3188.9664180463583,0.0,2215.1678221896623,0.0,0.0,4758.9689613301525,70.25063002148146,0.0,0.0,0.0,11418.09121795946,0.0,0.0,0.0,0.0,0.0,276.89597777370784,11488.34184798094,1.0
 ,108,5118.155964028241,5921.706450380675,2802.4524843570603,249.10688749840537,374.1342078968013,0.0,4308.843466842741,0.0,1992.855099987243,0.0,125.0273203983958,4633.941640931756,316.1278350966665,0.0,0.0,0.0,9801.906166916451,0.0,0.0,0.0,0.0,0.0,249.1068874984054,10118.034002013117,1.0
 ,109,1601.5405461509833,1852.9824118966878,1317.0563701899532,117.07167735021807,117.07167735021808,0.0,1348.2956689219684,0.0,936.5734188017445,0.0,0.0,4633.941640931756,737.6316152255553,0.0,0.0,0.0,4119.641722327205,0.0,0.0,0.0,0.0,0.0,117.07167735021805,4857.273337552759,1.0
 ,110,1023.6311928056483,1184.3412900761352,720.5173472212405,64.04598641966582,74.82684157936026,0.0,861.7686933685482,0.0,512.3678913573266,0.0,10.780855159694426,4623.160785772063,843.0075602577775,0.0,0.0,0.0,1795.5024126140613,0.0,0.0,0.0,0.0,0.0,64.04598641966581,2638.5099728718387,1.0
 ,111,1023.6311928056483,1184.3412900761352,406.98371402841747,36.17633013585933,74.82684157936026,0.0,861.7686933685482,0.0,289.41064108687465,0.0,38.65051144350092,4584.5102743285615,281.0025200859258,0.0,0.0,0.0,1152.7544672424908,0.0,0.0,0.0,0.0,0.0,36.17633013585934,1433.7569873284167,1.0
 ,112,1023.6311928056483,1184.3412900761352,540.5210527439559,48.04631579946275,74.82684157936026,0.0,861.7686933685482,0.0,384.370526395702,0.0,26.780525779897502,4557.729748548664,0.0,0.0,0.0,0.0,1946.8742113428732,0.0,0.0,0.0,0.0,0.0,48.04631579946275,1946.874211342873,1.0
 ,113,1023.6311928056483,1184.3412900761352,705.9762393831256,62.753443500722284,74.82684157936026,0.0,861.7686933685482,0.0,502.02754800577827,0.0,12.073398078637958,4545.656350470026,0.0,0.0,0.0,0.0,2582.6357660038834,0.0,0.0,0.0,0.0,0.0,62.753443500722284,2582.635766003883,1.0
 ,114,1081.902196853539,1251.7608417595445,889.7222013598181,79.0864178986505,79.08641789865051,0.0,910.8255483887511,0.0,632.691343189204,0.0,0.0,4545.656350470026,0.0,0.0,0.0,0.0,3281.2748370599384,0.0,0.0,0.0,0.0,0.0,79.08641789865051,3281.2748370599384,1.0
 ,115,1395.953295869222,1615.11796332069,1147.987907787189,102.04336958108347,102.04336958108348,0.0,1175.2170666932218,0.0,816.3469566486677,0.0,0.0,4545.656350470026,0.0,0.0,0.0,0.0,4233.752770599693,0.0,0.0,0.0,0.0,0.0,102.04336958108345,4233.752770599693,1.0
 ,116,2237.518099099512,2588.808440658135,1840.0642262331507,163.56126455405786,163.56126455405789,0.0,1883.7087636655929,0.0,1308.4901164324629,0.0,0.0,4545.656350470026,0.0,0.0,0.0,0.0,6786.114176857814,0.0,0.0,0.0,0.0,0.0,163.56126455405789,6786.114176857814,1.0
 ,117,2801.120804912499,3240.896771283761,2303.5532935135675,204.76029275676154,204.76029275676163,0.0,2358.191341747455,0.0,1638.0823420540924,0.0,0.0,4545.656350470026,0.0,0.0,0.0,0.0,8495.45110404163,0.0,0.0,0.0,0.0,0.0,204.76029275676157,8495.451104041627,1.0
 ,118,5118.155964028241,5921.706450380675,2393.5131568114407,212.75672504990584,374.1342078968013,0.0,4308.843466842741,0.0,1702.0538003992467,0.0,161.37748284689536,4384.278867623131,0.0,0.0,0.0,0.0,8546.684635919073,0.0,0.0,0.0,0.0,0.0,212.75672504990584,8546.684635919073,1.0
 ,119,2745.8355258681727,3176.931703429476,2258.088425878431,200.71897118919387,200.71897118919392,0.0,2311.648091581387,0.0,1605.751769513551,0.0,0.0,4384.278867623131,0.0,0.0,0.0,0.0,8327.777726988175,0.0,0.0,0.0,0.0,0.0,200.7189711891939,8327.777726988175,1.0
 ,120,3331.7059135184572,3854.783741940855,2739.8897315118884,243.54575391216787,243.54575391216792,0.0,2804.877256535693,0.0,1948.366031297343,0.0,0.0,4384.278867623131,0.0,0.0,0.0,0.0,10104.649764374075,0.0,0.0,0.0,0.0,0.0,243.54575391216787,10104.649764374075,1.0
 ,121,2209.8754595773494,2556.825906730993,1817.331792415583,161.54060377027406,161.5406037702741,0.0,1860.437138582559,0.0,1292.3248301621925,0.0,0.0,4384.278867623131,0.0,0.0,0.0,0.0,6702.277488331088,0.0,0.0,0.0,0.0,0.0,161.54060377027406,6702.277488331088,1.0
 ,122,1192.47275494219,1379.690977468114,980.6519366300905,87.16906103378582,87.16906103378582,0.0,1003.9120487208874,0.0,697.3524882702866,0.0,0.0,4384.278867623131,0.0,0.0,0.0,0.0,3616.6215911668446,0.0,0.0,0.0,0.0,0.0,87.16906103378582,3616.621591166844,1.0
 ,123,1023.6311928056483,1184.3412900761352,693.2489173339587,61.62212598524078,74.82684157936026,0.0,861.7686933685482,0.0,492.9770078819262,0.0,13.20471559411947,4371.074152029012,0.0,0.0,0.0,0.0,2533.7310310299595,0.0,0.0,0.0,0.0,0.0,61.622125985240785,2533.7310310299595,1.0
 ,124,1023.6311928056483,1184.3412900761352,392.03562883700874,34.847611452178555,74.82684157936026,0.0,861.7686933685482,0.0,278.78089161742844,0.0,39.979230127181694,4331.09492190183,0.0,0.0,0.0,0.0,1376.3189699804284,0.0,0.0,0.0,0.0,0.0,34.847611452178555,1376.3189699804284,1.0
 ,125,1023.6311928056483,1184.3412900761352,248.3987085678393,22.07988520603016,74.82684157936026,0.0,861.7686933685482,0.0,176.63908164824127,0.0,52.74695637333009,4278.3479655285,0.0,0.0,0.0,0.0,824.394103846145,0.0,0.0,0.0,0.0,0.0,22.079885206030163,824.394103846145,1.0
 ,126,1023.6311928056483,1184.3412900761352,91.42840329478076,8.126969181758291,74.82684157936026,0.0,861.7686933685482,0.0,65.01575345406633,0.0,66.69987239760195,4211.648093130899,0.0,0.0,0.0,0.0,221.23570583441742,0.0,0.0,0.0,0.0,0.0,8.126969181758293,221.23570583441747,1.0
 ,127,1023.6311928056483,1184.3412900761352,60.519192603946856,5.379483787017499,74.82684157936026,0.0,861.7686933685482,0.0,43.03587029613999,0.0,69.44735779234274,4142.200735338556,0.0,0.0,0.0,0.0,102.46706375488807,0.0,0.0,0.0,0.0,0.0,5.379483787017499,102.46706375488804,1.0
 ,128,1023.6311928056483,1184.3412900761352,101.12541057033653,8.988925384029914,74.82684157936026,0.0,861.7686933685482,0.0,71.91140307223931,0.0,65.83791619533032,4076.3628191432254,0.0,0.0,0.0,0.0,258.49645629074035,0.0,0.0,0.0,0.0,0.0,8.988925384029914,258.4964562907404,1.0
 ,129,1023.6311928056483,1184.3412900761352,77.4889553361694,6.887907140992835,74.82684157936026,0.0,861.7686933685482,0.0,55.10325712794268,0.0,67.93893443836741,4008.4238847048578,0.0,0.0,0.0,0.0,167.6733770534532,0.0,0.0,0.0,0.0,0.0,6.887907140992836,167.67337705345324,1.0
 ,130,1023.6311928056483,1184.3412900761352,262.3840752359911,23.323028909865872,74.82684157936026,0.0,861.7686933685482,0.0,186.58423127892698,0.0,51.503812669494366,3956.9200720353633,878.1328752685182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.323028909865876,878.1328752685181,1.0
 ,131,1023.6311928056483,1184.3412900761352,573.1871228261496,50.94996647343552,74.82684157936026,0.0,861.7686933685482,0.0,407.5997317874842,0.0,23.876875105924725,3933.0431969294386,2072.393585633703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.94996647343553,2072.393585633703,1.0
 ,132,1023.6311928056483,1184.3412900761352,719.447380515636,63.95087826805654,74.82684157936026,0.0,861.7686933685482,0.0,511.60702614445233,0.0,10.875963311304076,3922.1672336181346,2634.3986258055543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.950878268056535,2634.398625805554,1.0
 ,133,3003.939260183689,3475.5577240325283,830.6443155099805,73.83505026755383,219.58620322980184,0.0,2528.9389668867625,0.0,590.6804021404306,0.0,145.751152962248,3776.4160806558866,2810.0252008592583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.83505026755383,2810.025200859258,1.0
 ,134,1023.6311928056483,1184.3412900761352,591.4696550373355,52.57508044776316,74.82684157936026,0.0,861.7686933685482,0.0,420.6006435821053,0.0,22.25176113159708,3754.1643195242896,2142.6442156551843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.575080447763156,2142.6442156551843,1.0
 ,135,1023.6311928056483,1184.3412900761352,262.3840752359911,23.323028909865872,74.82684157936026,0.0,861.7686933685482,0.0,186.58423127892698,0.0,51.50381266949438,3702.660506854795,878.1328752685182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.323028909865876,878.1328752685181,1.0
 ,136,1023.6311928056483,1184.3412900761352,453.8540502186765,40.34258224166013,74.82684157936026,0.0,861.7686933685482,0.0,322.74065793328106,0.0,34.48425933770012,3668.176247517095,0.0,0.0,0.0,0.0,1613.856254139487,0.0,0.0,0.0,0.0,0.0,40.34258224166014,1613.8562541394872,1.0
 ,137,1487.3275765119272,1720.8380060242998,1223.1312306841503,108.72277606081336,108.72277606081339,0.0,1252.1427162732514,0.0,869.7822084865069,0.0,0.0,3668.176247517095,0.0,0.0,0.0,0.0,4510.879602118595,0.0,0.0,0.0,0.0,0.0,108.72277606081337,4510.879602118595,1.0
 ,138,2244.4287589800524,2596.804074139921,1845.7473346875433,164.06642975000386,164.06642975000383,0.0,1889.5266699363513,0.0,1312.531438000031,0.0,0.0,3668.176247517095,0.0,0.0,0.0,0.0,6807.073348989496,0.0,0.0,0.0,0.0,0.0,164.06642975000383,6807.073348989495,1.0
