Informations,Time,Biomass wheat 2,Biochar,DME-W2,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_Wheat-2,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,4069,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,13654.660673700746,18123.56572118529,0.0,0.0,0.0,25437.476123342673,0.0,16371.103186445805,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4070,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,13872.534742492335,16945.533949308243,0.0,0.0,0.0,26232.833303282623,0.0,15988.42859450871,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4071,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,14090.408811283924,18984.43509294159,0.0,0.0,0.0,26511.905997998394,0.0,18306.402432857827,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4072,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,14308.282880075512,23288.781951723093,0.0,0.0,0.0,26511.905997998394,0.0,22610.74929163933,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4073,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,14526.156948867101,15767.502177431199,0.0,0.0,0.0,26511.905997998394,0.0,15089.469517347437,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4074,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,14744.03101765869,16084.664577551941,0.0,0.0,0.0,26344.46238116893,0.0,15239.188300638716,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4075,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,14961.905086450279,17036.15177791417,0.0,0.0,0.0,25750.037541424335,0.0,15596.250661256348,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4076,6075.538444231871,1168.3727777368981,3338.2079363911375,8099.064712124848,719.9168632999865,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5759.334906399892,211.8182428447144,0.0,15173.723329294993,10013.270060954872,0.0,0.0,0.0,24237.46353606485,0.0,0.0,6927.3971264909605,0.0,6927.3971264909605,719.9168632999865,27323.33647052876,1.0
 ,4077,6075.538444231871,1168.3727777368981,3338.2079363911375,6177.7556520362,549.1338357365512,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4393.0706858924095,41.035215281279136,0.0,15214.758544576272,860.8693717563011,0.0,0.0,0.0,20109.978381218574,0.0,0.0,0.0,0.0,6927.3971264909605,549.1338357365512,20970.847752974874,1.0
 ,4078,6075.538444231871,1168.3727777368981,3338.2079363911375,4859.988538463146,431.9989811967241,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,3455.991849573793,0.0,76.09963925854794,15138.658905317725,0.0,0.0,0.0,0.0,16922.968207564452,0.0,0.0,0.0,0.0,6927.3971264909605,431.9989811967241,16922.968207564452,1.0
 ,4079,6075.538444231871,1168.3727777368981,3338.2079363911375,4226.170191549098,375.65957258214206,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,3005.2765806571365,0.0,132.43904787313,15006.219857444596,0.0,0.0,0.0,0.0,14994.575887078461,0.0,0.0,0.0,0.0,6927.3971264909605,375.65957258214206,14994.575887078461,1.0
 ,4080,6075.538444231871,1168.3727777368981,3338.2079363911375,3784.973918226874,336.44212606461105,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,2691.5370085168884,0.0,171.656494390661,14834.563363053934,0.0,0.0,0.0,0.0,13652.236225495595,0.0,0.0,0.0,0.0,6927.3971264909605,336.44212606461105,13652.236225495593,1.0
 ,4081,6075.538444231871,1168.3727777368981,3338.2079363911375,4025.2928862319104,357.80381210950316,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,2862.4304968760252,0.0,150.2948083457689,14684.268554708166,0.0,0.0,0.0,0.0,14383.406685650918,0.0,0.0,0.0,0.0,6927.3971264909605,357.80381210950316,14383.406685650916,1.0
 ,4082,6075.538444231871,1168.3727777368981,3338.2079363911375,3986.768471513547,354.3794196900931,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,2835.0353575207446,0.0,153.71920076517898,14530.549353942986,0.0,0.0,0.0,0.0,14266.196153870294,0.0,0.0,0.0,0.0,6927.3971264909605,354.379419690093,14266.196153870294,1.0
 ,4083,6075.538444231871,1168.3727777368981,3338.2079363911375,3806.070621525026,338.31738858000233,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,2706.5391086400186,0.0,169.78123187526973,14360.768122067717,0.0,0.0,0.0,0.0,13716.422945280223,0.0,0.0,0.0,0.0,6927.3971264909605,338.31738858000233,13716.422945280221,1.0
 ,4084,6075.538444231871,1168.3727777368981,3338.2079363911375,5716.109480121827,508.09862045527353,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4064.7889636421883,0.0,0.0,14360.768122067717,996.7961146651908,0.0,0.0,0.0,11949.892787729383,0.0,0.0,0.0,6927.3971264909605,0.0,508.0986204552735,19874.086028885533,1.0
 ,4085,6075.538444231871,1168.3727777368981,3338.2079363911375,6940.569149256671,616.9394799339263,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4935.515839471411,108.84085947865442,0.0,14469.608981546371,12686.496004829702,0.0,0.0,0.0,10668.949118983986,0.0,0.0,0.0,0.0,0.0,616.9394799339265,23355.44512381369,1.0
 ,4086,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,14687.48305033796,22881.001722996425,0.0,0.0,0.0,9521.960343702161,0.0,5213.023408616431,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4087,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879159244,0.0,14905.357119129552,28771.160582381643,0.0,0.0,0.0,7666.126923842273,0.0,9247.348848141755,0.0,0.0,0.0,725.9726892468615,27189.93865808216,1.0
 ,4088,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,15123.231187921141,32305.255898012772,0.0,0.0,0.0,6669.837403706964,0.0,11785.15464363758,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4089,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,15341.10525671273,34389.46595594908,0.0,0.0,0.0,8517.29864272538,0.0,15716.825940592309,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4090,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,15558.979325504319,35295.64424200835,0.0,0.0,0.0,11642.912823542034,0.0,19748.618407468224,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4091,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,15776.853394295907,35205.02641340242,0.0,0.0,0.0,14765.736277411528,0.0,22780.82403273179,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4092,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,15994.727463087496,34434.77487025205,0.0,0.0,0.0,15441.092198623697,0.0,22685.92841079359,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4093,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,16212.601531879085,34389.46595594908,0.0,0.0,0.0,17760.18629171177,0.0,24959.713589578696,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4094,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,16430.475600670674,34978.4818418876,0.0,0.0,0.0,17377.85669995116,0.0,25166.399883756607,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4095,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.8740687915888,0.0,16648.349669462263,34570.701613160934,0.0,0.0,0.0,17617.859217406723,0.0,24998.622172485502,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4096,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.8740687915888,0.0,16866.22373825385,32713.036126739444,0.0,0.0,0.0,18887.639978363488,0.0,24410.737447020776,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4097,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.8740687915888,0.0,17084.09780704544,29360.176468320165,0.0,0.0,0.0,19638.34552714892,0.0,21808.583337386928,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4098,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17301.97187583703,24648.049380811994,0.0,0.0,0.0,18435.542212923938,0.0,6620.347355967744,8831.71959970098,0.0,8831.71959970098,725.9726892468615,27631.524638067203,1.0
 ,4099,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17519.845944628614,17715.785492458617,0.0,0.0,0.0,17447.624873630102,0.0,0.0,7593.78257905387,0.0,16425.50217875485,725.9726892468615,27569.62778703485,1.0
 ,4100,6075.538444231871,1168.3727777368981,3338.2079363911375,7484.693655949256,665.306102751045,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5322.44882200836,157.207482295773,0.0,17677.053426924387,7974.368917321526,0.0,0.0,0.0,17082.03964355244,0.0,0.0,0.0,0.0,16425.50217875485,665.306102751045,25056.40856087397,1.0
 ,4101,6075.538444231871,1168.3727777368981,3338.2079363911375,6516.647709194519,579.2575741506239,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4634.060593204991,71.15895369535184,0.0,17748.212380619738,498.3980573325954,0.0,0.0,0.0,16727.61732126341,0.0,0.0,0.0,5057.081865676083,11368.420313078768,579.2575741506239,22283.09724427209,1.0
 ,4102,6075.538444231871,1168.3727777368981,3338.2079363911375,4627.0075542139875,411.2895603745767,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,3290.3164829966136,0.0,96.8090600806953,17651.403320539044,0.0,0.0,0.0,0.0,16214.123562986386,0.0,0.0,0.0,0.0,11368.420313078768,411.2895603745767,16214.123562986388,1.0
 ,4103,6075.538444231871,1168.3727777368981,3338.2079363911375,5038.851892512696,447.89794600112856,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,3583.1835680090285,0.0,60.200674454143495,17591.2026460849,0.0,0.0,0.0,0.0,17467.159962260208,0.0,0.0,0.0,0.0,11368.420313078768,447.89794600112856,17467.159962260208,1.0
 ,4104,6075.538444231871,1168.3727777368981,3338.2079363911375,4708.642623498141,418.5460109776125,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,3348.3680878209,0.0,89.55260947765953,17501.650036607243,0.0,0.0,0.0,0.0,16462.498261283425,0.0,0.0,0.0,0.0,11368.420313078768,418.5460109776125,16462.498261283425,1.0
 ,4105,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17719.524105398832,0.0,0.0,0.0,0.0,16389.939360657325,0.0,0.0,0.0,11368.420313078768,0.0,725.9726892468615,27758.359673736093,1.0
 ,4106,6075.538444231871,1168.3727777368981,3338.2079363911375,5098.473010529213,453.19760093593004,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,3625.5808074874403,0.0,54.901019519342015,17664.62308587949,0.0,0.0,0.0,0.0,17648.557213825457,0.0,0.0,0.0,0.0,0.0,453.19760093593,17648.557213825457,1.0
 ,4107,6075.538444231871,1168.3727777368981,3338.2079363911375,5788.100894036862,514.4978572477211,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4115.982857981769,6.399236792449017,0.0,17671.02232267194,0.0,0.0,0.0,0.0,19752.765331982384,0.0,0.0,0.0,0.0,0.0,514.4978572477211,19752.765331982388,1.0
 ,4108,6075.538444231871,1168.3727777368981,3338.2079363911375,5793.6158473611395,514.9880753209902,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4119.904602567922,6.8894548657181645,0.0,17677.911777537658,226.54457151481608,0.0,0.0,0.0,19543.460810945555,0.0,0.0,0.0,0.0,0.0,514.9880753209901,19770.00538246037,1.0
 ,4109,6075.538444231871,1168.3727777368981,3338.2079363911375,5716.1094801218105,508.09862045527206,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4064.7889636421764,0.0,0.0,17677.911777537658,4757.436001811137,0.0,0.0,0.0,16537.847888856686,0.0,0.0,1683.3978267684593,0.0,1683.3978267684593,508.09862045527206,19611.88606389936,1.0
 ,4110,6075.538444231871,1168.3727777368981,3338.2079363911375,6582.928392673259,585.1491904598453,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4681.193523678762,77.05057000457322,0.0,17754.96234754223,7566.588688594858,0.0,0.0,0.0,14670.851561208165,0.0,0.0,0.0,0.0,1683.3978267684593,585.1491904598453,22237.44024980302,1.0
 ,4111,6075.538444231871,1168.3727777368981,3338.2079363911375,0.0,0.0,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,0.0,19043.158366085834,19551.256986541106,17246.86372708696,6705.719316838556,0.0,0.0,0.0,13331.302626572457,0.0,0.0,0.0,0.0,1683.3978267684593,0.0,20037.02194341101,1.0
 ,4112,6075.538444231871,1168.3727777368981,3338.2079363911375,4637.285294676657,412.2031373045918,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,3297.6250984367343,0.0,95.89548315068026,17150.968243936277,5618.305373567439,0.0,0.0,0.0,10627.08821477662,0.0,0.0,0.0,0.0,1683.3978267684593,412.2031373045918,16245.39358834406,1.0
 ,4113,6075.538444231871,1168.3727777368981,3338.2079363911375,2741.971619833837,243.73081065189663,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,1949.846485215173,0.0,264.3678098033754,16886.600434132903,5165.216230537807,0.0,0.0,0.0,3714.457566666933,0.0,0.0,0.0,1683.3978267684593,0.0,243.73081065189663,10563.071623973201,1.0
 ,4114,6075.538444231871,1168.3727777368981,3338.2079363911375,4228.029778743251,375.82486922162235,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,3006.598953772979,0.0,132.27375123364982,16754.326682899253,5391.760802052622,0.0,0.0,0.0,9608.472879064051,0.0,0.0,0.0,0.0,0.0,375.82486922162235,15000.233681116672,1.0
 ,4115,6075.538444231871,1168.3727777368981,3338.2079363911375,6775.286093695922,602.2476527729709,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4817.981222183767,94.14903231769887,0.0,16848.47571521695,7657.206517200784,0.0,0.0,0.0,15181.55459253803,0.0,0.0,0.0,0.0,0.0,602.2476527729709,22838.76110973881,1.0
 ,4116,6075.538444231871,1168.3727777368981,3338.2079363911375,6663.443222550948,592.306064226751,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4738.448513814008,84.20744377147895,0.0,16932.68315898843,10103.887889560798,0.0,0.0,0.0,12385.246191485987,0.0,0.0,0.0,0.0,0.0,592.306064226751,22489.134081046785,1.0
 ,4117,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17150.55722778002,12777.113833435626,0.0,0.0,0.0,16082.959396469976,0.0,0.0,1590.6043541175725,0.0,1590.6043541175725,725.9726892468614,27269.46887578803,1.0
 ,4118,6075.538444231871,1168.3727777368981,3338.2079363911375,6579.687949914971,584.861151103553,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4678.889208828424,76.76253064828092,0.0,17227.3197584283,12550.569261920813,0.0,0.0,0.0,8165.6670473835065,0.0,0.0,0.0,1590.6043541175725,0.0,584.8611511035531,22306.84066342189,1.0
 ,4119,6075.538444231871,1168.3727777368981,3338.2079363911375,5716.1094801218105,508.09862045527206,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4064.7889636421764,0.0,0.0,17227.3197584283,14181.690176827487,0.0,0.0,0.0,14012.240001678942,0.0,8666.214005945489,0.0,0.0,0.0,508.09862045527206,19527.71617256094,1.0
 ,4120,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17445.19382721989,19573.45097888011,0.0,0.0,0.0,19124.851768871897,0.0,11508.364089669853,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4121,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17663.06789601148,20978.02732227197,0.0,0.0,0.0,22083.022332859087,0.0,15871.110997048901,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4122,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17880.941964803067,14408.234748342304,0.0,0.0,0.0,25613.291921013606,0.0,0.0,12220.560010736912,0.0,12220.560010736912,725.9726892468615,27800.966658619,1.0
 ,4123,6075.538444231871,1168.3727777368981,3338.2079363911375,7995.921418929379,710.7485705715004,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5685.988564572003,202.64995011622835,0.0,18083.591914919296,4848.053830417064,0.0,0.0,0.0,26221.67039549399,0.0,0.0,4204.9421680179385,0.0,16425.50217875485,710.7485705715004,26864.782057893117,1.0
 ,4124,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,18301.465983710885,1223.340686180007,0.0,0.0,0.0,26503.533817156924,0.0,536.9358452547751,0.0,0.0,16425.50217875485,725.9726892468615,27189.938658082156,1.0
 ,4125,6075.538444231871,1168.3727777368981,3338.2079363911375,7964.789522691031,707.9812909058695,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5663.850327246956,199.88267045060275,0.0,18501.348654161488,45.30891430296322,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,0.0,16425.50217875485,707.9812909058694,26557.21491230136,1.0
 ,4126,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,18719.222722953076,0.0,0.0,0.0,0.0,26511.905997998394,0.0,14926.194409733345,0.0,16425.50217875485,0.0,725.9726892468615,28011.213767019897,1.0
 ,4127,6075.538444231871,1168.3727777368981,3338.2079363911375,7950.295565850619,706.6929391867217,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5653.543513493773,198.59431873144962,0.0,18917.817041684524,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,0.0,0.0,706.6929391867216,26511.905997998394,1.0
 ,4128,6075.538444231871,1168.3727777368981,3338.2079363911375,7950.295565850617,706.6929391867216,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5653.5435134937725,198.59431873144956,0.0,19116.411360415972,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,0.0,0.0,706.6929391867216,26511.905997998394,1.0
 ,4129,6075.538444231871,1168.3727777368981,3338.2079363911375,7927.977288891351,704.709092345898,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5637.672738767184,196.6104718906259,0.0,19313.021832306596,0.0,0.0,0.0,0.0,26442.137824319452,0.0,0.0,0.0,0.0,0.0,704.7090923458978,26442.137824319452,1.0
 ,4130,6075.538444231871,1168.3727777368981,3338.2079363911375,7713.721830082391,685.6641626739903,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5485.313301391922,177.56554221871824,0.0,19490.587374525316,0.0,0.0,0.0,0.0,25772.3633570016,0.0,0.0,0.0,0.0,0.0,685.6641626739903,25772.363357001595,1.0
 ,4131,6075.538444231871,1168.3727777368981,3338.2079363911375,7578.919437248419,673.6817277554151,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5389.4538220433205,165.583107300143,0.0,19656.17048182546,0.0,0.0,0.0,0.0,25350.963587980783,0.0,0.0,0.0,0.0,0.0,673.6817277554151,25350.96358798078,1.0
 ,4132,6075.538444231871,1168.3727777368981,3338.2079363911375,4524.531924128387,402.18061547807883,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,3217.4449238246307,9439.269681822883,9545.187686800076,19550.252476848265,135.92674290888965,0.0,0.0,0.0,24639.328216455564,0.0,0.0,0.0,0.0,0.0,402.18061547807883,24775.254959364454,1.0
 ,4133,6075.538444231871,1168.3727777368981,3338.2079363911375,7441.187364830696,661.4388768738397,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5291.511014990718,153.34025641856766,0.0,19703.592733266833,2446.681372360014,0.0,0.0,0.0,22473.724105461166,0.0,0.0,0.0,0.0,0.0,661.4388768738397,24920.40547782118,1.0
 ,4134,6075.538444231871,1168.3727777368981,3338.2079363911375,7908.88553040234,703.0120471468747,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5624.0963771749975,194.91342669160264,0.0,19898.506159958437,5119.907316234844,0.0,0.0,0.0,21262.548610394715,0.0,0.0,0.0,0.0,0.0,703.0120471468747,26382.45592662956,1.0
 ,4135,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,20116.380228750026,7657.206517200784,0.0,0.0,0.0,20829.985933585263,0.0,1297.253792703892,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4136,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,20334.254297541615,10330.432461075614,0.0,0.0,0.0,19122.06104192474,0.0,2262.554844918197,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4137,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879159244,0.0,20552.128366333207,14362.92583403934,0.0,0.0,0.0,17539.718862886308,0.0,4712.706038843489,0.0,0.0,0.0,725.9726892468615,27189.93865808216,1.0
 ,4138,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,20770.002435124796,19799.995550394928,0.0,0.0,0.0,15162.019503907924,0.0,7772.076396220697,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4139,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,20987.876503916385,24466.81372360014,0.0,0.0,0.0,16984.36420040192,0.0,14261.239265919903,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,4140,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,21205.750572707973,28136.83578214016,0.0,0.0,0.0,18566.70637944035,0.0,19513.603503498354,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
