Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,CSP_tower,Charge_TES,Discharge_TES,TES,CSP + TES,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3104,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,19608.38277520144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,0.0,0.0,35048.098708064026,1.0
 ,3105,56433.379275696316,116921.59587042821,10393.030744038064,10158.008269625338,0.0,0.0,0.0,83144.24595230451,235.02247441272527,0.0,19843.405249614167,0.0,427704.7840873275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10393.030744038064,427704.7840873274,1.0
 ,3106,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,29470.37537613722,0.0,796838.530863333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4086.35144032503,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,3107,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,39097.345502660275,0.0,948033.5341553501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155281.35473234206,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,3108,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,48724.315629183315,0.0,1.0106909229069968e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207560.70807998933,0.0,207560.70807998933,19784.978396148388,803130.2148270075,1.0
 ,3109,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,58351.28575570637,0.0,1.0324847972553957e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228316.77888798816,0.0,435877.4869679775,19784.978396148388,804168.0183674074,1.0
 ,3110,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,67978.25588222942,0.0,1.0311226801086208e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227019.52446248825,0.0,662897.0114304657,19784.978396148388,804103.1556461324,1.0
 ,3111,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,77605.22600875248,0.0,1.0147772743473216e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211452.47135648903,0.0,874349.4827869547,19784.978396148388,803324.8029908325,1.0
 ,3112,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523955,9.022187441587448e-10,87232.19613527553,0.0,935774.4798343758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136211.71467749227,0.0,1.010561197464447e6,19784.978396148388,799562.7651568835,1.0
 ,3113,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,96859.16626179859,0.0,881289.7939633786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84321.53765749582,0.0,1.0948827351219428e6,19784.978396148388,796968.2563058828,1.0
 ,3114,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,106486.13638832164,0.0,792752.1794230082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948827351219428e6,19784.978396148388,792752.179423008,1.0
 ,3115,56433.379275696316,141365.1909724691,12565.794753108365,10158.008269625338,0.0,0.0,0.0,100526.35802486692,2407.786483483027,0.0,108893.92287180467,0.0,512156.04718737304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948827351219428e6,12565.794753108365,512156.04718737304,1.0
 ,3116,56433.379275696316,114277.59303328504,10158.008269625338,10158.008269625338,0.0,0.0,0.0,81264.0661570027,0.0,0.0,108893.92287180467,0.0,4086.351440324785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436298.47340391536,658584.2617180275,10158.008269625338,440384.8248442401,1.0
 ,3117,56433.379275696316,82867.87511141408,7366.033343236807,10158.008269625338,0.0,0.0,0.0,58928.266745894456,0.0,2791.9749263885287,106101.9479454161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329132.13386222563,329452.1278558018,7366.033343236807,329132.1338622256,1.0
 ,3118,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,95943.93967579077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708063946,294404.02914773783,0.0,35048.09870806402,1.0
 ,3119,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,85785.93140616543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,259355.9304396738,0.0,35048.098708064026,1.0
 ,3120,11286.675855139263,0.0,0.0,2031.6016539250675,0.0,0.0,0.0,0.0,0.0,2031.6016539250675,83754.32975224036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.619741612783,252346.31069806102,0.0,7009.619741612804,1.0
 ,3121,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,73596.32148261502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,217298.21198999698,0.0,35048.098708064026,1.0
 ,3122,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,63438.31321298969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064004,182250.11328193298,0.0,35048.098708064026,1.0
 ,3123,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,53280.304943364354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,147202.01457386895,0.0,35048.098708064026,1.0
 ,3124,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,43122.296673739016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806406,112153.91586580488,0.0,35048.098708064026,1.0
 ,3125,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,32964.28840411368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,77105.81715774085,0.0,35048.098708064026,1.0
 ,3126,11286.675855139263,0.0,0.0,2031.6016539250675,0.0,0.0,0.0,0.0,0.0,2031.6016539250675,30932.686750188608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.619741612798,70096.19741612805,0.0,7009.619741612805,1.0
 ,3127,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,20774.67848056327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,35048.098708064026,0.0,35048.098708064026,1.0
 ,3128,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,10616.670210937937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,0.0,0.0,35048.098708064026,1.0
 ,3129,47931.72166315927,97061.73636789754,8627.70989936867,8627.709899368669,0.0,0.0,0.0,69021.67919494936,0.0,0.0,10616.670210937937,0.0,355512.5753082563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8627.70989936867,355512.5753082563,1.0
 ,3130,56433.379275696316,205233.9394648985,18243.016841324312,10158.008269625338,0.0,0.0,0.0,145944.1347305945,8085.008571698972,0.0,18701.67878263691,0.0,732819.0249649115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18243.016841324312,732819.0249649114,1.0
 ,3131,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,28328.64890915995,0.0,935774.4798343758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143022.3004113678,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,3132,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,37955.619035683005,0.0,1.0147772743473216e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211452.47135648914,0.0,211452.47135648914,19784.978396148388,803324.8029908325,1.0
 ,3133,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,47582.58916220606,0.0,1.0338469144021706e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229614.03331348815,0.0,441066.5046699773,19784.978396148388,804232.8810886825,1.0
 ,3134,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,57209.55928872911,0.0,1.027036328668296e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223127.76118598855,0.0,664194.2658559659,19784.978396148388,803908.5674823074,1.0
 ,3135,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,66836.52941525215,0.0,1.0392953829892704e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205679.6891630158,38917.63276499673,0.0,703111.8986209626,19784.978396148388,794698.0610612578,1.0
 ,3136,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,76463.4995417752,0.0,1.025674211521521e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221830.50676048856,0.0,924942.4053814512,19784.978396148388,803843.7047610325,1.0
 ,3137,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,86090.46966829826,0.0,922153.3083666265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123239.1704224938,0.0,1.0481815758039451e6,19784.978396148388,798914.1379441327,1.0
 ,3138,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,95717.43979482132,0.0,841788.3967069057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46701.15931799779,0.0,1.0948827351219428e6,19784.978396148388,795087.2373889079,1.0
 ,3139,56433.379275696316,162260.522269375,14423.157535055556,10158.008269625338,0.0,0.0,0.0,115385.26028044445,4265.149265430217,0.0,99982.58906025153,0.0,584348.2559664443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948827351219428e6,14423.157535055556,584348.2559664442,1.0
 ,3140,11286.675855139263,0.0,0.0,2031.6016539250675,0.0,0.0,0.0,0.0,0.0,2031.6016539250675,97950.98740632647,0.0,4086.351440324785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708.1971728498247,1.092174537949093e6,0.0,6794.548613174657,1.0
 ,3141,56433.379275696316,114277.59303328514,10158.008269625347,10158.008269625338,0.0,0.0,0.0,81264.06615700277,0.0,0.0,97950.98740632647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440599.8959726786,651574.6419764142,10158.008269625347,440599.89597267855,1.0
 ,3142,56433.379275696316,99980.20261220171,8887.129121084598,10158.008269625338,0.0,0.0,0.0,71097.03296867678,0.0,1270.8791485407382,96680.10825778573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389860.8820718922,261713.75990452213,8887.129121084598,389860.88207189215,1.0
 ,3143,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,86522.09998816041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,226665.6611964581,0.0,35048.098708064026,1.0
 ,3144,11286.675855139263,0.0,0.0,2031.6016539250675,0.0,0.0,0.0,0.0,0.0,2031.6016539250675,84490.49833423534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.619741612805,219656.04145484528,0.0,7009.619741612805,1.0
 ,3145,11286.675855139263,0.0,0.0,2031.6016539250675,0.0,0.0,0.0,0.0,0.0,2031.6016539250675,82458.89668031027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.619741612791,212646.4217132325,0.0,7009.619741612804,1.0
 ,3146,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,72300.88841068493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,177598.32300516847,0.0,35048.098708064026,1.0
 ,3147,11286.675855139263,0.0,0.0,2031.6016539250675,0.0,0.0,0.0,0.0,0.0,2031.6016539250675,70269.28675675986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.619741612805,170588.70326355565,0.0,7009.619741612805,1.0
 ,3148,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,60111.27848713453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,135540.60455549162,0.0,35048.098708064026,1.0
 ,3149,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,49953.27021750919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806399,100492.50584742763,0.0,35048.09870806402,1.0
 ,3150,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,39795.26194788385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806404,65444.40713936359,0.0,35048.098708064026,1.0
 ,3151,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,29637.253678259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806402,30396.308431299567,0.0,35048.098708064026,1.0
 ,3152,48943.20849107557,0.0,0.0,8809.777528393603,0.0,0.0,0.0,0.0,0.0,8809.777528393603,20827.476149865397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30396.308431299567,0.0,0.0,30396.308431299563,1.0
 ,3153,56433.379275696316,142547.94557418075,12670.928495482734,10158.008269625338,0.0,0.0,0.0,101367.42796386188,2512.920225857395,0.0,23340.39637572279,0.0,516242.39862769784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12670.928495482734,516242.39862769784,1.0
 ,3154,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,32967.366502245844,0.0,870392.8567891793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77640.67736617127,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,3155,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,42594.3366287689,0.0,997069.7514392475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204317.57201623952,0.0,0.0,0.0,19784.978396148388,792752.179423008,1.0
 ,3156,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,69038.462698622,59411.49257209894,52221.30675529195,0.0,1.0433817344295951e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185507.3828464895,0.0,185507.3828464895,19784.978396148388,857874.3515831055,1.0
 ,3157,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,61848.27688181498,0.0,1.0556407887505696e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262888.6093275616,0.0,0.0,185507.3828464895,19784.978396148388,792752.179423008,1.0
 ,3158,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,71475.24700833803,0.0,1.0556407887505696e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250370.1041214872,0.0,435877.48696797667,19784.978396148388,805270.6846290823,1.0
 ,3159,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,81102.21713486109,0.0,1.0583650230441194e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252964.612972487,0.0,688842.0999404637,19784.978396148388,805400.4100716324,1.0
 ,3160,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,90729.18726138414,0.0,1.0570029058973445e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251667.358546987,0.0,940509.4584874506,19784.978396148388,805335.5473503574,1.0
 ,3161,56433.379275696316,222581.00695666944,19784.978396148395,10158.008269625338,0.0,0.0,0.0,158279.82716918716,9626.97012652306,0.0,100356.1573879072,0.0,1.0324847972553957e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239732.61783238733,0.0,0.0,940509.4584874506,19784.978396148395,792752.1794230083,1.0
 ,3162,56433.379275696316,222581.00695666936,19784.978396148388,10158.008269625338,0.0,0.0,0.0,158279.8271691871,9626.970126523052,0.0,109983.12751443025,0.0,954844.1198892246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154373.2766344922,0.0,1.0948827351219428e6,19784.978396148388,800470.8432547327,1.0
 ,3163,56433.379275696316,204051.18486318682,18137.88309894994,10158.008269625338,0.0,0.0,0.0,145103.06479159952,7979.874829324603,0.0,117963.00234375485,0.0,728732.6735245867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0948827351219428e6,18137.88309894994,728732.6735245866,1.0
 ,3164,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,107804.99407412951,0.0,8172.70288064957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26445.253570538163,1.0684374815514046e6,0.0,34617.95645118773,1.0
 ,3165,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,97646.98580450418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806403,1.0333893828433406e6,0.0,35048.098708064026,1.0
 ,3166,56433.379275696316,114277.59303328507,10158.00826962534,10158.008269625338,0.0,0.0,0.0,81264.06615700272,0.0,0.0,97646.98580450418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440599.8959726783,592789.4868706623,10158.00826962534,440599.8959726783,1.0
 ,3167,11286.675855139263,0.0,0.0,2031.6016539250675,0.0,0.0,0.0,0.0,0.0,2031.6016539250675,95615.3841505791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.619741612805,585779.8671290495,0.0,7009.619741612805,1.0
 ,3168,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,85457.37588095377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806406,550731.7684209854,0.0,35048.098708064026,1.0
 ,3169,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,75299.36761132843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064004,515683.66971292143,0.0,35048.098708064026,1.0
 ,3170,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,65141.35934170309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.098708064026,480635.5710048574,0.0,35048.098708064026,1.0
 ,3171,56433.379275696316,0.0,0.0,10158.008269625338,0.0,0.0,0.0,0.0,0.0,10158.008269625338,54983.351072077756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35048.09870806406,445587.47229679336,0.0,35048.098708064026,1.0
 ,3172,43260.92679716328,0.0,0.0,7786.966823489391,0.0,0.0,0.0,0.0,0.0,7786.966823489391,47196.384248588365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26867.31243192246,418720.1598648709,0.0,26867.31243192246,1.0
