Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,8407,40243.034678714874,81492.14522439761,7243.746242168677,7243.746242168678,0.0,30836.627752912056,0.0,57949.969937349415,0.0,0.0,53715.281636581574,0.0,363135.538613051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7243.746242168676,363135.538613051,1.0
 ,8408,31033.74906443468,62843.34185548022,5586.074831598242,5586.074831598243,0.0,23779.920558113714,0.0,44688.598652785935,0.0,0.0,53715.281636581574,0.0,280034.97429224284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5586.074831598242,280034.97429224284,1.0
 ,8409,20630.85771690701,41777.486876736686,3713.5543890432614,3713.554389043262,0.0,15808.601034157162,0.0,29708.43511234609,0.0,0.0,53715.281636581574,0.0,186163.8340371177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3713.5543890432614,186163.8340371177,1.0
 ,8410,19756.232826165317,40006.371472984756,3556.1219087097566,3556.121908709757,0.0,15138.410965377432,0.0,28448.975269678052,0.0,0.0,53715.281636581574,0.0,178271.60167145435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3556.1219087097566,178271.60167145435,1.0
 ,8411,19540.149029629134,39568.80178499899,3517.2268253332436,3517.226825333244,0.0,14972.834595443617,0.0,28137.81460266595,0.0,0.0,53715.281636581574,0.0,176321.75602817282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3517.2268253332436,176321.7560281728,1.0
 ,8412,20363.325397386023,41235.733929706694,3665.398571529484,3665.3985715294843,0.0,15603.601719001012,0.0,29323.18857223587,0.0,0.0,53715.281636581574,0.0,183749.73943115008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3665.3985715294834,183749.73943115008,1.0
 ,8413,72920.78485329179,39319.1229040869,3495.033147029947,13125.74127359252,0.0,14878.356106906484,0.0,27960.265176239576,0.0,9630.708126562575,44084.573510019,0.0,206776.4879803796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3495.033147029947,206776.48798037964,1.0
 ,8414,20548.540080131323,41610.793662265925,3698.737214423638,3698.7372144236383,0.0,15745.524321801426,0.0,29589.897715389103,0.0,0.0,44084.573510019,0.0,185421.03569681995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3698.737214423637,185421.03569681992,1.0
 ,8415,14584.156970658358,28343.41838651812,2519.4149676904995,2625.1482547185046,0.0,10725.149517458456,0.0,20155.319741523996,0.0,105.73328702800472,43978.84022299099,0.0,126647.11702076235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.4149676904995,126647.11702076235,1.0
 ,8416,14584.156970658358,15189.749384380697,1350.1999452782843,2625.1482547185046,0.0,5747.801167049656,0.0,10801.599562226274,0.0,1274.9483094402199,42703.891913550775,0.0,71865.73942380503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.1999452782843,71865.73942380503,1.0
 ,8417,14584.156970658358,5469.41093534355,486.1698609194267,2625.1482547185046,0.0,2069.6250979339993,0.0,3889.3588873554136,0.0,2138.9783937990774,40564.913519751695,0.0,31383.22987757894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.16986091942664,31383.22987757894,1.0
 ,8418,69558.65813804982,0.0,0.0,12520.55846484897,0.0,0.0,0.0,0.0,0.0,12520.558464848968,28044.355054902728,0.0,41039.60830144939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41039.60830144939,1.0
 ,8419,14584.156970658358,18177.192852662756,1615.750475792245,2625.1482547185046,0.0,6878.249775447586,0.0,12926.00380633796,0.0,1009.397778926259,27034.95727597647,0.0,84307.61162379196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.7504757922452,84307.61162379196,1.0
 ,8420,14584.156970658358,27696.882113531705,2461.945076758374,2625.1482547185046,0.0,10480.500191760397,0.0,19695.56061406699,0.0,163.2031779601307,26871.75409801634,0.0,123954.47303718311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2461.945076758374,123954.47303718311,1.0
 ,8421,21248.239992724673,43027.68598526746,3824.6831986904413,3824.6831986904413,0.0,16281.676376825208,0.0,30597.46558952353,0.0,0.0,26871.75409801634,0.0,191734.82158935064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824.6831986904417,191734.82158935064,1.0
 ,8422,33050.53116543905,66927.3256100141,5949.095609779031,5949.0956097790295,0.0,25325.300010829334,0.0,47592.76487823225,0.0,0.0,26871.75409801634,0.0,298233.53362953715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5949.09560977903,298233.53362953715,1.0
 ,8423,53876.89326968832,109100.70887111886,9697.8407885439,9697.840788543897,0.0,41283.70823683138,0.0,77582.7263083512,0.0,0.0,26871.75409801634,0.0,486161.5137248619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9697.8407885439,486161.51372486196,1.0
 ,8424,62849.515678238415,127270.26924843276,11312.912822082912,11312.912822082915,0.0,48159.06988360695,0.0,90503.30257666329,0.0,0.0,26871.75409801634,0.0,567126.5328173141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11312.912822082913,567126.5328173141,1.0
 ,8425,69908.25303175373,141564.21238930128,12583.48554571567,12583.485545715672,0.0,53567.8979681116,0.0,100667.88436572536,0.0,0.0,26871.75409801634,0.0,630821.4904978442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12583.48554571567,630821.4904978442,1.0
 ,8426,70968.09260524072,143710.38752561243,12774.256668943328,12774.25666894333,0.0,54380.01063969174,0.0,102194.05335154662,0.0,0.0,26871.75409801634,0.0,640385.0191291774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12774.25666894333,640385.0191291774,1.0
 ,8427,72920.78485329179,177334.24265878202,15763.043791891736,13125.74127359252,0.0,67103.27742208312,0.0,126104.35033513389,2637.302518299219,0.0,29509.05661631556,0.0,790801.6830394671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15763.04379189174,790801.6830394671,1.0
 ,8428,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,32557.565067430252,0.0,854589.4905125343,0.0,0.0,0.0,43082.3037372682,0.0,0.0,0.0,16174.249724707211,811507.1867752661,1.0
 ,8429,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,35606.073518544945,0.0,873902.2473602752,0.0,0.0,0.0,62395.06058500917,0.0,0.0,0.0,16174.249724707211,811507.1867752661,1.0
 ,8430,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,38654.58196965964,0.0,881423.0805557896,0.0,0.0,0.0,69915.89378052356,0.0,0.0,0.0,16174.249724707211,811507.1867752661,1.0
 ,8431,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,5164.323898951007,2115.815447836322,41703.09042077432,0.0,882073.0291035501,0.0,0.0,0.0,0.0,60152.84596272084,0.0,60152.84596272084,16174.249724707211,821920.1831408292,1.0
 ,8432,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,44751.59887188901,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,60152.84596272084,16174.249724707211,811507.1867752661,1.0
 ,8433,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,47800.1073230037,0.0,882073.0291035501,0.0,0.0,0.0,0.0,67205.56412217532,0.0,127358.41008489617,16174.249724707211,814867.4649813748,1.0
 ,8434,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,50848.61577411839,0.0,882073.0291035501,0.0,0.0,0.0,0.0,67205.56412217565,0.0,194563.97420707182,16174.249724707204,814867.4649813744,1.0
 ,8435,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,53897.12422523312,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,194563.97420707182,16174.249724707211,811507.1867752661,1.0
 ,8436,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,56945.632676347814,0.0,873345.1486050519,0.0,0.0,0.0,0.0,58893.29698074842,0.0,253457.27118782024,16174.249724707211,814451.8516243035,1.0
 ,8437,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,59994.141127462506,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,253457.27118782024,16174.249724707211,811507.1867752661,1.0
 ,8438,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,22281.6797623951,19233.171311280406,63042.6495785772,0.0,878823.2863647476,0.0,0.0,0.0,0.0,0.0,0.0,253457.27118782024,16174.249724707211,878823.2863647474,1.0
 ,8439,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,66091.15802969188,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,253457.27118782024,16174.249724707211,811507.1867752661,1.0
 ,8440,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,69139.66648080657,0.0,882073.0291035501,0.0,0.0,0.0,0.0,67205.56412217529,0.0,320662.8353099955,16174.249724707211,814867.4649813748,1.0
 ,8441,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,72188.17493192125,0.0,882073.0291035501,0.0,0.0,0.0,0.0,67205.56412217529,0.0,387868.3994321706,16174.249724707211,814867.4649813748,1.0
 ,8442,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,75236.68338303594,0.0,882073.0291035501,0.0,0.0,0.0,70565.84232828405,0.0,0.0,387868.3994321706,16174.249724707211,811507.1867752661,1.0
 ,8443,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,78285.19183415062,0.0,879008.985949822,0.0,0.0,0.0,67501.79917455593,0.0,0.0,387868.3994321706,16174.249724707211,811507.1867752661,1.0
 ,8444,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,16790.277746622618,13741.76929550786,81333.70028526538,0.0,859603.3793095439,0.0,0.0,0.0,0.0,0.0,0.0,387868.3994321706,16174.249724707211,859603.3793095438,1.0
 ,8445,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,84382.20873638007,0.0,836948.0299304633,0.0,0.0,0.0,25440.843155197217,0.0,0.0,387868.3994321706,16174.249724707211,811507.1867752661,1.0
 ,8446,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3605.6072063379856,557.0987552233005,87430.71718749475,0.0,813457.0324185477,0.0,0.0,0.0,0.0,0.0,0.0,387868.3994321706,16174.249724707211,813457.0324185475,1.0
 ,8447,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,90479.22563860945,0.0,833234.0382289747,0.0,0.0,0.0,21726.8514537086,0.0,0.0,387868.3994321706,16174.249724707211,811507.1867752661,1.0
 ,8448,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,93527.73408972414,0.0,847904.3054498547,0.0,0.0,0.0,36397.11867458862,0.0,0.0,387868.3994321706,16174.249724707211,811507.1867752661,1.0
 ,8449,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,96576.24254083882,0.0,844654.5627110521,0.0,0.0,0.0,0.0,31568.929462653385,0.0,419437.328894824,16174.249724707211,813085.6332483987,1.0
 ,8450,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,99624.75099195351,0.0,840197.7726692659,0.0,0.0,0.0,28690.585893999785,0.0,0.0,419437.328894824,16174.249724707211,811507.1867752661,1.0
 ,8451,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,102673.2594430682,0.0,852639.6448692528,0.0,0.0,0.0,0.0,39173.76961332069,0.0,458611.0985081447,16174.249724707211,813465.8752559321,1.0
 ,8452,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,105721.76789418288,0.0,847997.155242392,0.0,0.0,0.0,36489.9684671259,0.0,0.0,458611.0985081447,16174.249724707211,811507.1867752661,1.0
 ,8453,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,108770.27634529756,0.0,849854.1510931363,0.0,0.0,0.0,0.0,36520.918397971625,0.0,495132.01690611633,16174.249724707211,813333.2326951646,1.0
 ,8454,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,111818.78479641225,0.0,836298.0813827027,0.0,0.0,0.0,0.0,23610.375816606294,0.0,518742.3927227226,16174.249724707211,812687.7055660964,1.0
 ,8455,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3154.6224997286417,106.11404861395113,114867.29324752698,0.0,811878.585945415,0.0,0.0,0.0,0.0,0.0,0.0,518742.3927227226,16174.249724707211,811878.5859454148,1.0
 ,8456,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,117915.80169864166,0.0,816242.5261946642,0.0,0.0,0.0,0.0,4509.847066093435,0.0,523252.239788816,16174.249724707211,811732.6791285707,1.0
 ,8457,72920.78485329179,155303.37771567501,13804.74468583778,13125.74127359252,0.0,58766.79812761143,0.0,110437.95748670225,679.0034122452606,0.0,118594.80511088693,0.0,692195.2033649439,0.0,0.0,0.0,0.0,0.0,0.0,523252.239788816,13804.74468583778,692195.2033649437,1.0
 ,8458,72920.78485329179,147897.52198621246,13146.446398774442,13125.74127359252,0.0,55964.422319582794,0.0,105171.57119019554,20.70512518192401,0.0,118615.51023606885,0.0,659047.8274291578,0.0,0.0,0.0,0.0,0.0,0.0,523252.239788816,13146.446398774444,659047.8274291577,1.0
 ,8459,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,118615.51023606885,0.0,646234.556059022,0.0,0.0,0.0,0.0,0.0,12390.214330220693,510862.0254585953,13125.74127359252,658624.7703892427,1.0
 ,8460,72920.78485329179,149826.77852077837,13317.935868513634,13125.74127359252,0.0,56694.45299226254,0.0,106543.48694810907,192.1945949211119,0.0,118807.70483098997,0.0,667682.8581351188,0.0,0.0,0.0,0.0,0.0,0.0,510862.0254585953,13317.935868513632,667682.8581351188,1.0
 ,8461,72920.78485329179,147664.5893279158,13125.741273592517,13125.74127359252,0.0,55876.28060168334,0.0,105005.93018874014,0.0,0.0,118807.70483098997,0.0,610673.0855172683,0.0,0.0,0.0,0.0,0.0,49823.3412162772,461038.6842423181,13125.741273592519,660496.4267335455,1.0
 ,8462,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,118807.70483098997,0.0,639363.6714112681,0.0,0.0,0.0,0.0,0.0,19622.72448575112,441415.95975656697,13125.74127359252,658986.3958970192,1.0
 ,8463,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,118807.70483098997,0.0,650598.4963082712,0.0,0.0,0.0,0.0,0.0,7796.593015221511,433619.36674134544,13125.74127359252,658395.0893234927,1.0
 ,8464,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,118807.70483098997,0.0,653383.9900843876,0.0,0.0,0.0,0.0,0.0,4864.494303520034,428754.8724378254,13125.74127359252,658248.4843879077,1.0
 ,8465,72920.78485329179,147664.58932791583,13125.741273592519,13125.74127359252,0.0,55876.28060168335,0.0,105005.93018874015,0.0,0.0,118807.70483098997,0.0,656448.0332381157,0.0,0.0,0.0,0.0,0.0,1639.1857206484008,427115.68671717704,13125.741273592523,658087.2189587641,1.0
 ,8466,72920.78485329179,171567.2177490045,15250.419355467067,13125.74127359252,0.0,64921.0351962233,0.0,122003.35484373654,2124.6780818745456,0.0,120932.38291286452,0.0,764989.440714121,0.0,0.0,0.0,0.0,0.0,0.0,427115.68671717704,15250.41935546707,764989.440714121,1.0
 ,8467,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,123980.8913639792,0.0,838897.8755737448,0.0,0.0,0.0,0.0,26086.3702842654,0.0,453202.0570014424,16174.249724707211,812811.5052894793,1.0
 ,8468,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,127029.39981509389,0.0,854589.4905125343,0.0,0.0,0.0,0.0,41030.765464064934,0.0,494232.8224655074,16174.249724707211,813558.7250484693,1.0
 ,8469,72920.78485329179,181960.30940295613,16174.249724707211,13125.74127359252,0.0,68853.7810780786,0.0,129393.99779765769,3048.5084511146906,0.0,130077.90826620857,0.0,816335.3759872013,0.0,0.0,0.0,0.0,4598.275439938353,0.0,498831.0979054457,16174.249724707211,811737.1005472629,1.0
 ,8470,72920.78485329179,171857.6434638854,15276.234974567593,13125.74127359252,0.0,65030.932286734234,0.0,122209.87979654074,2150.493700975072,0.0,132228.40196718363,0.0,766289.3378096421,0.0,0.0,0.0,0.0,0.0,0.0,498831.0979054457,15276.234974567591,766289.337809642,1.0
 ,8471,72920.78485329179,150698.055665421,13395.382725815201,13125.74127359252,0.0,57024.14426379531,0.0,107163.06180652161,269.64145222268274,0.0,132498.0434194063,0.0,671582.549421682,0.0,0.0,0.0,0.0,0.0,0.0,498831.0979054457,13395.382725815203,671582.5494216819,1.0
 ,8472,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,132498.0434194063,0.0,608351.8407038379,0.0,0.0,0.0,0.0,0.0,52266.756809361796,446564.3410960839,13125.74127359252,660618.5975131997,1.0
 ,8473,72920.78485329179,139866.66053059496,12432.592047163998,13125.74127359252,0.0,52925.54434477714,0.0,99460.73637731199,0.0,693.1492264285225,131804.8941929778,0.0,625529.0523232229,0.0,0.0,0.0,0.0,0.0,0.0,446564.3410960839,12432.592047163998,625529.0523232229,1.0
 ,8474,72920.78485329179,151714.5456675041,13485.737392667032,13125.74127359252,0.0,57408.78408058355,0.0,107885.89914133625,359.9961190745125,0.0,132164.89031205233,0.0,676132.1892560055,0.0,0.0,0.0,0.0,0.0,0.0,446564.3410960839,13485.737392667032,676132.1892560053,1.0
 ,8475,72920.78485329179,163331.57426273942,14518.36215668795,13125.74127359252,0.0,61804.6677010206,0.0,116146.8972535036,1392.6208830954306,0.0,133557.51119514776,0.0,728128.0730768463,0.0,0.0,0.0,0.0,0.0,0.0,446564.3410960839,14518.362156687952,728128.0730768463,1.0
 ,8476,72920.78485329179,147664.58932791583,13125.741273592519,13125.74127359252,0.0,55876.28060168335,0.0,105005.93018874015,0.0,0.0,133557.51119514776,0.0,646141.7062664848,0.0,0.0,0.0,0.0,0.0,12487.95095394412,434076.3901421398,13125.741273592523,658629.6572204289,1.0
 ,8477,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,133557.51119514776,0.0,601202.4066784723,0.0,0.0,0.0,0.0,0.0,59792.47683606246,374283.91330607736,13125.74127359252,660994.8835145348,1.0
 ,8478,64094.5699344707,129791.50411730315,11537.022588204725,11537.022588204727,0.0,49113.10515798751,0.0,92296.1807056378,0.0,0.0,133557.51119514776,0.0,578361.3577143173,0.0,0.0,0.0,0.0,0.0,0.0,374283.91330607736,11537.022588204729,578361.3577143173,1.0
 ,8479,72920.78485329179,147664.58932791546,13125.741273592486,13125.74127359252,0.0,55876.28060168321,0.0,105005.93018873989,0.0,0.0,133557.51119514776,0.0,559698.5494143369,0.0,0.0,0.0,0.0,0.0,103480.74764041393,270803.1656656615,13125.74127359249,663179.297054751,1.0
 ,8480,72920.78485329179,126111.04396395296,11209.870574573597,13125.74127359252,0.0,47720.4190359598,0.0,89678.96459658878,0.0,1915.870699018922,131641.64049612885,0.0,568240.7303277607,0.0,0.0,0.0,0.0,0.0,0.0,270803.1656656615,11209.870574573597,568240.7303277607,1.0
 ,8481,63600.66411381657,128791.34483047856,11448.119540486983,11448.119540486983,0.0,48734.644883853085,0.0,91584.95632389587,0.0,0.0,131641.64049612885,0.0,573904.5676725309,0.0,0.0,0.0,0.0,0.0,0.0,270803.1656656615,11448.119540486983,573904.5676725309,1.0
 ,8482,72920.78485329179,147664.58932791586,13125.74127359252,13125.74127359252,0.0,55876.28060168336,0.0,105005.93018874017,0.0,0.0,131641.64049612885,0.0,561184.1460949323,0.0,0.0,0.0,0.0,0.0,101916.9616608414,168886.2040048201,13125.741273592519,663101.1077557737,1.0
 ,8483,72920.78485329179,142363.01647216626,12654.490353081446,13125.74127359252,0.0,53870.16543306771,0.0,101235.92282465157,0.0,471.2509205110746,131170.38957561777,0.0,475483.78758308216,0.0,0.0,0.0,0.0,0.0,168886.2040048201,0.0,12654.490353081446,644369.9915879023,1.0
 ,8484,63024.44065638676,127624.49232918317,11344.399318149615,11344.399318149617,0.0,48293.10789736291,0.0,90755.19454519692,0.0,0.0,131170.38957561777,0.0,568704.9792904468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11344.399318149617,568704.9792904468,1.0
