Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,72,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,59500.46736242252,0.0,724791.7244004393,475697.00541088055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400025.43875243387,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,73,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,64683.101578329166,0.0,833569.6014719572,440701.86159004754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473808.1720031187,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,74,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,69865.7357942358,0.0,904511.6952142514,418555.87656279275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522604.2807181582,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,75,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,75048.37001014245,0.0,929341.4280240544,421822.7046747865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550700.8416399548,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,76,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,80231.00422604909,0.0,931706.1644821309,424666.6343967492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555909.5078199941,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,77,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,85413.63844195573,0.0,921064.8504207868,442794.6439570175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563396.2033189184,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,78,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,90596.27265786237,0.0,893870.3811529073,468433.9987960332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561841.0888900545,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,79,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,95778.90687376901,0.0,848940.3884494542,487986.86434725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536463.9617378183,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,80,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,100961.54108967565,0.0,756715.6665844718,527528.0661868829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483780.44171246875,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,81,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,106144.17530558229,0.0,582907.536915851,543031.7719036107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205423.5401250628,114335.69298620269,0.0,114335.69298620269,16209.14631761602,806180.0757081961,1.0
 ,82,61258.40056505206,178489.23257976377,15865.709562645668,11026.512101709372,0.0,67540.32560818261,0.0,126925.67650116535,4839.197460936297,0.0,110983.37276651859,0.0,242385.4869528386,541663.8883461549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,15865.709562645668,784049.3752989937,1.0
 ,83,61258.40056505206,116960.222823903,10396.4642510136,11026.512101709372,0.0,44257.74831656489,0.0,83171.7140081088,0.0,630.0478506957716,110353.32491582281,0.0,0.0,523249.2954441523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,10396.4642510136,523249.2954441522,1.0
 ,84,61258.40056505206,119488.81068362531,10621.22761632225,11026.512101709372,0.0,45214.56596268382,0.0,84969.820930578,0.0,405.2844853871211,109948.04043043569,0.0,0.0,533780.1614943792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,10621.22761632225,533780.1614943792,1.0
 ,85,61258.40056505206,148655.49260423856,13213.821564821206,11026.512101709372,0.0,56251.23840144387,0.0,105710.57251856965,2187.3094631118347,0.0,112135.34989354752,0.0,0.0,548688.4523960768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,0.0,13213.821564821206,663024.1453822795,1.0
 ,86,61258.40056505206,110274.10913798925,9802.143034487934,11026.512101709372,0.0,41727.72289781513,0.0,78417.14427590347,0.0,1224.369067221438,110910.98082632608,0.0,0.0,495403.4891961232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9802.143034487934,495403.48919612315,1.0
 ,87,61258.40056505206,91183.02890792878,8105.158125149225,11026.512101709372,0.0,34503.65813876025,0.0,64841.2650011938,0.0,2921.3539765601463,107989.62684976593,0.0,0.0,415894.443115763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8105.158125149225,415894.443115763,1.0
 ,88,61258.40056505206,78891.6485043777,7012.590978166908,11026.512101709372,0.0,29852.599794056525,0.0,56100.72782533526,0.0,4013.9211235424636,103975.70572622347,0.0,0.0,364704.25800730713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7012.590978166908,364704.2580073071,1.0
 ,89,61258.40056505206,75140.92871350561,6679.19366342272,11026.512101709372,0.0,28433.32742519052,0.0,53433.54930738176,0.0,4347.318438286651,99628.38728793683,0.0,0.0,349083.55194493337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6679.19366342272,349083.55194493337,1.0
 ,90,61258.40056505206,88145.7172120543,7835.174863293715,11026.512101709372,0.0,33354.339393041344,0.0,62681.39890634972,0.0,3191.3372384156564,96437.05004952117,0.0,0.0,403244.88360013906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7835.174863293715,403244.883600139,1.0
 ,91,61258.40056505206,87630.97019895048,7789.419573240043,11026.512101709372,0.0,33159.55912328286,0.0,62315.356585920345,0.0,3237.0925284693285,93199.95752105185,0.0,0.0,401101.1052758431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7789.419573240043,401101.10527584306,1.0
 ,92,61258.40056505206,81133.8320053742,7211.896178255485,11026.512101709372,0.0,30701.0420308336,0.0,57695.16942604388,0.0,3814.6159234538864,89385.34159759796,0.0,0.0,374042.32946020726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7211.896178255485,374042.3294602072,1.0
 ,93,61258.40056505206,119184.00808421097,10594.134051929865,11026.512101709372,0.0,45099.22865906543,0.0,84753.07241543892,0.0,432.3780497795069,88952.96354781845,0.0,191543.6531041944,340967.0902310128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10594.134051929865,532510.7433352071,1.0
 ,94,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,94135.59776372509,0.0,496594.6561960596,330839.0092304899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26970.37436766352,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,95,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,99318.23197963173,0.0,806375.1322040778,386372.6152970548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392284.4564422466,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,96,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,104500.86619553837,0.0,909241.1681304043,346773.4654025534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455551.3424740717,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,97,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,109683.50041144501,0.0,949441.6879177045,308887.2712427367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457865.6681015552,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,98,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,114866.13462735165,0.0,962447.738437125,288885.34698957275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450869.79436781176,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,99,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,120048.7688432583,0.0,963630.1066661632,308428.6494244982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471595.4650317754,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,100,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,125231.40305916494,0.0,958900.6337500104,344309.26586566074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502746.60855678516,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,101,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,130414.03727507158,0.0,947076.951459628,373216.04469796724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519829.7050987092,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,102,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,135596.67149097822,0.0,921064.8504207868,386383.19363959343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506984.7530014942,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,103,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,140779.30570688486,0.0,872587.753030219,390791.4993066354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462915.9612779684,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,104,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,145961.9399227915,0.0,786274.8723104277,390250.2773372757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376061.8585888174,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,105,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,151144.57413869814,0.0,625472.7931612275,403808.9300667985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108765.9545336272,114335.69298620269,0.0,114335.69298620269,16209.14631761602,806180.0757081961,1.0
 ,106,61258.40056505206,158717.5278097852,14108.22469420313,11026.512101709372,0.0,60058.71252322272,0.0,112865.79755362505,3081.712592493759,0.0,154226.2867311919,0.0,284950.74319821515,415102.93809769565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,14108.22469420313,700053.6812959109,1.0
 ,107,61258.40056505206,85557.72634899183,7605.131231021496,11026.512101709372,0.0,32375.04365045851,0.0,60841.04984817197,0.0,3421.3808706878754,150804.90586050405,0.0,0.0,392466.62054183474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,7605.131231021496,392466.6205418347,1.0
 ,108,61258.40056505206,82921.47424561146,7370.797710721019,11026.512101709372,0.0,31377.485854539376,0.0,58966.38168576815,0.0,3655.7143909883525,147149.1914695157,0.0,0.0,381487.36282350647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,7370.797710721019,381487.3628235064,1.0
 ,109,61258.40056505206,77378.67690193362,6878.104613505211,11026.512101709372,0.0,29280.09133969168,0.0,55024.83690804169,0.0,4148.4074882041605,143000.78398131154,0.0,0.0,358403.151553017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,6878.104613505211,358403.15155301697,1.0
 ,110,61258.40056505206,64457.74348275953,5729.577198467514,11026.512101709372,0.0,24390.810133876206,0.0,45836.61758774011,0.0,5296.934903241858,137703.84907806967,0.0,0.0,304591.05301032896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,5729.577198467514,304591.0530103289,1.0
 ,111,61258.40056505206,56165.4511901351,4992.484550234231,11026.512101709372,0.0,21253.006730347122,0.0,39939.87640187385,0.0,6034.02755147514,131669.82152659455,0.0,0.0,270055.9590260739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,4992.484550234231,270055.9590260739,1.0
 ,112,61258.40056505206,77145.49485309144,6857.377320274795,11026.512101709372,0.0,29191.8552524098,0.0,54859.01856219836,0.0,4169.134781434576,127500.68674515997,0.0,0.0,248813.10475548817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,0.0,6857.377320274795,363148.7977416908,1.0
 ,113,61258.40056505206,44070.33276109835,3917.362912097631,11026.512101709372,0.0,16676.213916799614,0.0,31338.90329678105,0.0,7109.14918961174,120391.53755554823,0.0,0.0,219683.15052425503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3917.362912097631,219683.15052425503,1.0
 ,114,61258.40056505206,37406.37677960563,3325.0112692982784,11026.512101709372,0.0,14154.57297340277,0.0,26600.090154386227,0.0,7701.500832411093,112690.03672313713,0.0,0.0,191929.6249602216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3325.0112692982784,191929.62496022158,1.0
 ,115,61258.40056505206,33392.10924491272,2968.187488436686,11026.512101709372,0.0,12635.574138274973,0.0,23745.49990749349,0.0,8058.324613272685,104631.71210986446,0.0,0.0,175211.31575254083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.187488436686,175211.3157525408,1.0
 ,116,61258.40056505206,26435.058046932718,2349.7829375051306,11026.512101709372,0.0,10003.02596495934,0.0,18798.263500041045,0.0,8676.72916420424,95954.98294566022,0.0,0.0,146237.1300271758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2349.7829375051306,146237.13002717576,1.0
 ,117,61258.40056505206,106871.43707400381,9499.683295467006,11026.512101709372,0.0,40440.15178880304,0.0,75997.46636373605,0.0,1526.8288062423653,94428.15413941785,0.0,360622.3098566623,120609.99537964594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9499.683295467006,481232.30523630825,1.0
 ,118,61258.40056505206,172883.15769155652,15367.391794805026,11026.512101709372,0.0,65418.98687048499,0.0,122939.1343584402,4340.879693095654,0.0,98769.03383251351,0.0,664490.9447194893,95742.26721137545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15367.391794805026,760233.2119308647,1.0
 ,119,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,103951.66804842016,0.0,824110.6556396512,70814.31511109872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94461.67969186394,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,120,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,109134.3022643268,0.0,912788.2728175191,67355.24933019874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179680.2310888319,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,121,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,114316.93648023345,0.0,949441.6879177045,45401.63877158199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194380.03563040053,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,122,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,119499.57069614009,0.0,963630.1066661632,27943.47629286326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191110.29190014047,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,123,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,124682.20491204673,0.0,962447.738437125,25515.846937042068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187500.2943152811,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,124,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,129864.83912795337,0.0,954171.1608338574,44548.35832284841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198256.22809781984,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,125,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,135047.47334386,0.0,939982.7420853985,81918.01430002303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221437.46532653563,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,126,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,140230.10755976665,0.0,912788.2728175191,221556.2262048541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333881.20796348725,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,127,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,145412.7417756733,0.0,865493.5436559896,427889.5969538562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492919.84955095977,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,128,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,150595.37599157993,0.0,779180.6629361983,481509.3249745991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460226.69685191143,0.0,0.0,0.0,16209.14631761602,800463.291058886,1.0
 ,129,61258.40056505206,182352.89607318022,16209.14631761602,11026.512101709372,0.0,69002.3358740914,0.0,129673.17054092816,5182.634215906648,0.0,155778.01020748657,0.0,614831.4790998833,429609.73316054937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197234.96050541528,44517.10542488709,0.0,44517.10542488709,16209.14631761602,802689.1463301303,1.0
 ,130,61258.40056505206,126549.43640697323,11248.838791730954,11026.512101709372,0.0,47886.30673639866,0.0,89990.71033384763,222.32669002158218,0.0,156000.33689750815,0.0,249479.69632706803,387224.5140481336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69818.5875613156,0.0,114335.69298620269,11248.838791730954,566885.622813886,1.0
 ,131,61258.40056505206,91318.96002813622,8117.240891389886,11026.512101709372,0.0,34555.09447464674,0.0,64937.92713111909,0.0,2909.2712103194854,153091.06568718867,0.0,0.0,307841.65013589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114335.69298620269,0.0,8117.240891389888,422177.34312209266,1.0
 ,132,61258.40056505206,65924.2156197623,5859.930277312204,11026.512101709372,0.0,24945.723190518052,0.0,46879.442218497636,0.0,5166.581824397167,147924.4838627915,0.0,0.0,310698.50210757414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5859.930277312206,310698.50210757414,1.0
 ,133,61258.40056505206,64408.785936933746,5725.225416616333,11026.512101709372,0.0,24372.284598535727,0.0,45801.80333293066,0.0,5301.286685093039,142623.19717769846,0.0,0.0,304387.15843128285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5725.225416616334,304387.15843128285,1.0
 ,134,61258.40056505206,59896.131643734174,5324.100590554149,11026.512101709372,0.0,22664.69621398901,0.0,42592.80472443319,0.0,5702.411511155222,136920.78566654323,0.0,0.0,285593.20681518805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5324.100590554149,285593.20681518805,1.0
 ,135,61258.40056505206,49507.30051039127,4400.648934257002,11026.512101709372,0.0,18733.562513132056,0.0,35205.19147405602,0.0,6625.863167452369,130294.92249909087,0.0,0.0,242326.61093124084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.648934257003,242326.61093124084,1.0
 ,136,61258.40056505206,44537.47785587062,3958.886920521833,11026.512101709372,0.0,16852.98162066144,0.0,31671.095364174664,0.0,7067.625181187538,123227.29731790333,0.0,0.0,221628.6800814552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.886920521833,221628.6800814552,1.0
 ,137,61258.40056505206,50480.92426816239,4487.193268281101,11026.512101709372,0.0,19101.981743072647,0.0,35897.54614624881,0.0,6539.318833428275,116687.97848447505,0.0,0.0,246381.4834313137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4487.193268281102,246381.4834313137,1.0
 ,138,61258.40056505206,48252.31941260156,4289.095058897917,11026.512101709372,0.0,18258.67766572843,0.0,34312.760471183334,0.0,6737.417042811503,109950.56144166355,0.0,0.0,237099.96326480716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4289.095058897917,237099.96326480713,1.0
 ,139,61258.40056505206,35719.88716997119,3175.101081775217,11026.512101709372,0.0,13516.405305117098,0.0,25400.808654201737,0.0,7851.411019934155,102099.1504217294,0.0,0.0,184905.86420543017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3175.101081775217,184905.86420543017,1.0
 ,140,61258.40056505206,31104.607828431694,2764.8540291939285,11026.512101709372,0.0,11769.983602278553,0.0,22118.832233551428,0.0,8261.658072515444,93837.49234921395,0.0,0.0,165684.50776995748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764.854029193928,165684.50776995748,1.0
 ,141,61258.40056505206,37252.46827591562,3311.330513414722,11026.512101709372,0.0,14096.333995606472,0.0,26490.644107317778,0.0,7715.181588294649,86122.3107609193,0.0,28376.83749691769,162911.80129779715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3311.3305134147217,191288.63879471485,1.0
 ,142,61258.40056505206,49623.955689144044,4411.0182834794705,11026.512101709372,0.0,18777.704832772106,0.0,35288.146267835764,0.0,6615.493818229901,79506.81694268939,0.0,108777.87707151781,134034.570275012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411.018283479471,242812.4473465298,1.0
