Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,CSP_tower,Charge_TES,Discharge_TES,TES,CSP + TES,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,2061,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,114343.20577187391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.097545482044,352160.97545482,0.0,35216.09754548201,1.0
 ,2062,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,104136.50631377658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,316944.87790933804,0.0,35216.09754548201,1.0
 ,2063,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,93929.80685567926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.097545481985,281728.78036385606,0.0,35216.09754548201,1.0
 ,2064,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,83723.10739758193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,246512.68281837404,0.0,35216.09754548201,1.0
 ,2065,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,73516.4079394846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.097545481985,211296.58527289206,0.0,35216.09754548201,1.0
 ,2066,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,71475.06804786513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,204253.36576379565,0.0,7043.219509096401,1.0
 ,2067,11340.777175663698,11246.226575586463,999.6645844965744,2041.3398916194656,0.0,4255.572136201917,0.0,7997.3166759725955,0.0,1041.6753071228911,70433.39274074225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56345.75607277121,147907.60969102444,999.6645844965744,56345.756072771204,1.0
 ,2068,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,60226.69328264492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,112691.51214554242,0.0,35216.09754548201,1.0
 ,2069,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,50019.99382454759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,77475.41460006041,0.0,35216.09754548201,1.0
 ,2070,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,39813.29436645027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,42259.3170545784,0.0,35216.09754548201,1.0
 ,2071,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,37771.9544748308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,35216.097545482,0.0,7043.219509096401,1.0
 ,2072,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,27565.255016733478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.097545482,0.0,0.0,35216.09754548201,1.0
 ,2073,39388.15929026569,79761.02256278801,7089.868672247823,7089.868672247825,0.0,30181.57093775898,0.0,56718.949377982586,0.0,0.0,27565.255016733478,0.0,355421.51711566804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7089.868672247823,355421.51711566804,1.0
 ,2074,56703.885878318484,208187.525325609,18505.5578067208,10206.699458097328,0.0,78778.15958321044,0.0,148044.4624537664,8298.858348623471,0.0,35864.11336535694,0.0,908299.4326289295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18505.5578067208,908299.4326289294,1.0
 ,2075,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,47571.443720739,0.0,1.1913202703321464e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120119.30902520334,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,2076,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,59278.77407612106,0.0,1.2834665895843569e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212265.62827741378,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,2077,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,70986.10443150312,0.0,1.3065031693974093e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224097.34103853907,0.0,224097.34103853907,21914.02981347938,1.08240582835887e6,1.0
 ,2078,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,82693.43478688518,0.0,1.3015667594374695e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230365.79813052644,0.0,0.0,224097.34103853907,21914.02981347938,1.071200961306943e6,1.0
 ,2079,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382053,0.0,94400.76514226722,0.0,1.28675752955765e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215556.56825070689,0.0,0.0,224097.34103853907,21914.02981347938,1.071200961306943e6,1.0
 ,2080,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,151412.39310338898,139705.06274800692,106108.09549764926,0.0,1.2587845397846575e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53581.7328519883,0.0,277679.07389052736,21914.02981347938,1.205202806932669e6,1.0
 ,2081,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,117815.42585303132,0.0,1.1863838603722067e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109697.99910977471,0.0,387377.0730003021,21914.02981347938,1.0766858612624318e6,1.0
 ,2082,56703.885878318484,232589.08628308531,20674.58544738536,10206.699458097328,0.0,88011.71024951947,0.0,165396.6835790829,10467.885989288032,0.0,128283.31184231935,0.0,1.0119640417876659e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,20674.58544738536,1.0119640417876658e6,1.0
 ,2083,56703.885878318484,147764.61247852474,13134.632220313311,10206.699458097328,0.0,55914.12936187376,0.0,105077.05776250649,2927.932762215985,0.0,131211.24460453534,0.0,651606.1147120581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,13134.632220313311,651606.114712058,1.0
 ,2084,56703.885878318484,11326.742615814966,1006.8215658502193,10206.699458097328,0.0,4286.039405824383,0.0,8054.572526801754,0.0,9199.877892247108,122011.36671228825,0.0,80628.02934568396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,1006.8215658502193,80628.02934568396,1.0
 ,2085,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,111804.66725419092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,352160.9754548201,0.0,35216.09754548201,1.0
 ,2086,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,101597.9677960936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,316944.8779093381,0.0,35216.09754548201,1.0
 ,2087,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,99556.62790447412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,309901.6584002417,0.0,7043.219509096401,1.0
 ,2088,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,89349.9284463768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,274685.5608547597,0.0,35216.09754548201,1.0
 ,2089,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,79143.22898827947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.097545482015,239469.4633092777,0.0,35216.09754548201,1.0
 ,2090,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,68936.52953018215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,204253.36576379568,0.0,35216.09754548201,1.0
 ,2091,11340.777175663698,12036.42092654062,1069.9040823591663,2041.3398916194656,0.0,4554.581678602971,0.0,8559.23265887333,0.0,971.4358092602993,67965.09372092178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59809.90341307988,144443.4623507158,1069.9040823591663,59809.90341307988,1.0
 ,2092,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,57758.39426282445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,109227.36480523378,0.0,35216.09754548201,1.0
 ,2093,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,47551.69480472712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,74011.26725975177,0.0,35216.09754548201,1.0
 ,2094,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,37344.995346629796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,38795.16971426976,0.0,35216.09754548201,1.0
 ,2095,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,27138.29588853247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,3579.072168787752,0.0,35216.09754548201,1.0
 ,2096,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,25096.955996913006,0.0,3290.9399732932225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3579.072168787752,0.0,0.0,6870.012142080969,1.0
 ,2097,56703.885878318484,177588.74253766247,15785.666003347776,10206.699458097328,0.0,67199.58017625147,0.0,126285.32802678221,5578.966545250449,0.0,30675.922542163455,0.0,778307.3036838471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15785.666003347776,778307.3036838471,1.0
 ,2098,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382053,0.0,42383.252897545506,0.0,1.1436016407193947e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72400.67941245157,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,2099,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,54090.58325292756,0.0,1.273593769664477e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202392.808357534,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,2100,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,65797.91360830961,0.0,1.3147305193306424e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243529.55802369933,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,2101,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,77505.24396369167,0.0,1.3229578692638755e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239768.48376850697,0.0,239768.48376850697,21914.02981347938,1.0831893854953684e6,1.0
 ,2102,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,89212.57431907373,0.0,1.316375989317289e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245175.028010346,0.0,0.0,239768.48376850697,21914.02981347938,1.071200961306943e6,1.0
 ,2103,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382053,0.0,100919.90467445579,0.0,1.3048576994107629e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233656.73810381955,0.0,0.0,239768.48376850697,21914.02981347938,1.071200961306943e6,1.0
 ,2104,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,195174.89274824603,183467.56239286397,112627.23502983784,0.0,1.2768847096377704e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31642.133030033438,0.0,271410.6167985404,21914.02981347938,1.2452425766077368e6,1.0
 ,2105,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,124334.5653852199,0.0,1.192965740318793e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115966.45620176168,0.0,387377.0730003021,21914.02981347938,1.0769992841170311e6,1.0
 ,2106,56703.885878318484,223293.25353738,19848.289203322667,10206.699458097328,0.0,84494.16713854458,0.0,158786.31362658134,9641.589745225341,0.0,133976.15513044526,0.0,972472.7621081471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,19848.289203322667,972472.762108147,1.0
 ,2107,56703.885878318484,114825.36890359488,10206.699458097322,10206.699458097328,0.0,43449.9195931203,0.0,81653.59566477858,0.0,0.0,133976.15513044526,0.0,416303.90662159264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100386.4753624014,286990.5976379007,10206.699458097322,516690.38198399404,1.0
 ,2108,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,123769.45567234792,0.0,21391.109826405944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12699.139833475749,274291.4578044249,0.0,34090.249659881694,1.0
 ,2109,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,113562.75621425055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548199,239075.36025894294,0.0,35216.09754548201,1.0
 ,2110,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,103356.05675615322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,203859.26271346092,0.0,35216.09754548201,1.0
 ,2111,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,101314.71686453375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,196816.0432043645,0.0,7043.219509096401,1.0
 ,2112,44728.53599448836,0.0,0.0,8051.136479007905,0.0,0.0,0.0,0.0,0.0,8051.136479007904,93263.58038552584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27778.774986050834,169037.2682183137,0.0,27778.774986050674,1.0
 ,2113,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,83056.88092742852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,133821.17067283168,0.0,35216.09754548201,1.0
 ,2114,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,81015.54103580906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,126777.95116373524,0.0,7043.219509096401,1.0
 ,2115,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,70808.84157771173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,91561.85361825323,0.0,35216.09754548201,1.0
 ,2116,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,68767.50168609226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,84518.63410915682,0.0,7043.219509096401,1.0
 ,2117,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,66726.16179447279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,77475.41460006041,0.0,7043.219509096401,1.0
 ,2118,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,56519.462336375465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,42259.31705457841,0.0,35216.09754548201,1.0
 ,2119,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,46312.76287827814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,7043.219509096401,0.0,35216.09754548201,1.0
 ,2120,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,44271.422986658676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096401,0.0,0.0,7043.219509096401,1.0
 ,2121,56703.885878318484,25550.24093298971,2271.132527376863,10206.699458097328,0.0,9668.211169043305,0.0,18169.060219014904,0.0,7935.566930720463,36335.85605593822,0.0,139864.94886496197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271.132527376863,139864.94886496197,1.0
 ,2122,36835.22303997069,74591.32665594063,6630.340147194724,6630.3401471947245,0.0,28225.358006607938,0.0,53042.72117755779,0.0,0.0,36335.85605593822,0.0,332384.9373026155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6630.340147194724,332384.93730261544,1.0
 ,2123,56703.885878318484,143504.0224700765,12755.913108451246,10206.699458097328,0.0,54301.92210267695,0.0,102047.30486760997,2549.2136503539173,0.0,38885.06970629214,0.0,633505.9448589453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12755.913108451246,633505.9448589454,1.0
 ,2124,56703.885878318484,238011.65538474673,21156.591589755266,10206.699458097328,0.0,90063.61039758816,0.0,169252.73271804213,10949.892131657936,0.0,49834.961837950075,0.0,1.0350006216007185e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21156.591589755266,1.0350006216007185e6,1.0
 ,2125,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,61542.29219333212,0.0,1.235747959971605e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164546.998664662,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,2126,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,73249.62254871418,0.0,1.2719482996778304e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191187.94130560683,0.0,191187.94130560683,21914.02981347938,1.0807603583722233e6,1.0
 ,2127,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,84956.95290409624,0.0,1.2620754797579509e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190874.51845100778,0.0,0.0,191187.94130560683,21914.02981347938,1.071200961306943e6,1.0
 ,2128,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,62136.89382788125,50429.5634724992,96664.28325947828,0.0,1.2324570199983118e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108430.73240687544,0.0,299618.67371248227,21914.02981347938,1.1240262875914362e6,1.0
 ,2129,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,108371.61361486034,0.0,1.163347280559154e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87758.39928781979,0.0,387377.0730003021,21914.02981347938,1.0755888812713341e6,1.0
