Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,4392,50178.37885911441,101611.21718970667,9032.108194640594,9032.108194640594,0.0,51266.246112780005,0.0,72256.86555712475,0.0,0.0,76650.56427518386,0.0,472633.2866226774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9032.108194640596,472633.2866226774,1.0
 ,4393,73445.51259992008,149490.21493800823,13288.019105600732,13220.192267985616,0.0,75422.79644338974,0.0,106304.15284480585,67.82683761511497,0.0,76718.39111279898,0.0,695404.9515978784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13288.019105600733,695404.9515978784,1.0
 ,4394,73445.51259992008,161892.64630500867,14390.457449334106,13220.192267985616,0.0,81680.23648242037,0.0,115123.65959467285,1170.265181348489,0.0,77888.65629414747,0.0,754195.9213972846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14390.457449334104,754195.9213972846,1.0
 ,4395,73445.51259992008,171701.1050985188,15262.320453201672,13220.192267985616,0.0,86628.93089237268,0.0,122098.56362561337,2042.128185216057,0.0,79930.78447936353,0.0,800690.7406504098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15262.320453201673,800690.7406504098,1.0
 ,4396,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,82996.96766851688,0.0,860922.6655919583,0.0,0.0,0.0,0.0,5353.325414003829,0.0,5353.325414003829,16286.375457138989,855569.3401779546,1.0
 ,4397,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,86063.15085767023,0.0,889453.577406376,0.0,0.0,0.0,0.0,32525.622380117064,0.0,37878.94779412089,16286.375457138964,856927.955026259,1.0
 ,4398,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,89129.33404682358,0.0,884746.4572753778,0.0,0.0,0.0,0.0,28042.650826785448,0.0,65921.59862090634,16286.375457138964,856703.8064485925,1.0
 ,4399,73445.51259992008,178186.0365322445,15838.758802866178,13220.192267985616,0.0,89900.79496506842,0.0,126710.07042292942,2618.5665348805633,0.0,91747.90058170415,0.0,831431.1170161124,0.0,0.0,0.0,0.0,0.0,0.0,65921.59862090634,15838.758802866185,831431.1170161125,1.0
 ,4400,73445.51259992008,142526.16929861924,12668.992826543932,13220.192267985616,0.0,71909.20328346334,0.0,101351.94261235146,0.0,551.1994414416822,91196.70114026246,0.0,654577.8892371797,0.0,0.0,0.0,0.0,0.0,10257.631176756382,55663.96744414996,12668.992826543932,664835.5204139362,1.0
 ,4401,59500.13460651901,120487.77257820098,10710.024229173421,10710.024229173421,0.0,60790.09752478833,0.0,85680.19383338737,0.0,0.0,91196.70114026246,0.0,560435.4866172154,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,10710.024229173423,560435.4866172156,1.0
 ,4402,60040.67405357857,121582.3649584966,10807.321329644143,10807.321329644143,0.0,61342.35586706015,0.0,86458.57063715314,0.0,0.0,91196.70114026246,0.0,565526.861452785,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,10807.321329644146,565526.8614527851,1.0
 ,4403,38765.8573259134,78500.86108497462,6977.854318664411,6977.854318664412,0.0,39606.301112739195,0.0,55822.83454931529,0.0,0.0,91196.70114026246,0.0,365138.03301886114,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,6977.854318664412,365138.03301886114,1.0
 ,4404,42284.463160546424,85626.0379001065,7611.203368898356,7611.2033688983565,0.0,43201.19032186706,0.0,60889.626951186845,0.0,0.0,91196.70114026246,0.0,398280.00128813426,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,7611.203368898356,398280.00128813426,1.0
 ,4405,43610.31463446611,88310.88713479387,7849.856634203899,7849.856634203899,0.0,44555.786255741325,0.0,62798.853073631195,0.0,0.0,91196.70114026246,0.0,410768.27918670094,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,7849.856634203899,410768.27918670094,1.0
 ,4406,41743.92371348685,84531.44551981088,7513.906268427633,7513.906268427634,0.0,42648.93197959524,0.0,60111.250147421066,0.0,0.0,91196.70114026246,0.0,393188.6264525648,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,7513.906268427634,393188.6264525648,1.0
 ,4407,35594.01264599783,72077.8756081456,6406.922276279609,6406.922276279609,0.0,36365.69084016306,0.0,51255.37821023687,0.0,0.0,91196.70114026246,0.0,335262.2297384439,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,6406.92227627961,335262.2297384439,1.0
 ,4408,73445.51259992008,77883.7444858781,6922.999509855831,13220.192267985616,0.0,39294.94521794169,0.0,55383.99607884665,0.0,6297.192758129783,84899.50838213266,0.0,378010.5656219991,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,6922.99950985583,378010.5656219991,1.0
 ,4409,36297.73381292444,73502.91097117198,6533.592086326398,6533.592086326399,0.0,37084.66868198863,0.0,52268.736690611186,0.0,0.0,84899.50838213266,0.0,341890.6233922985,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,6533.592086326397,341890.6233922985,1.0
 ,4410,73445.51259992008,51575.12981165614,4584.455983258324,13220.192267985616,0.0,26021.372160974242,0.0,36675.64786606659,0.0,8635.73628472729,76263.77209740537,0.0,261485.3264607577,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,4584.455983258324,261485.32646075767,1.0
 ,4411,19520.61323909451,39529.24180916638,3513.7103830370115,3513.710383037012,0.0,19943.820134118076,0.0,28109.683064296092,0.0,0.0,76263.77209740537,0.0,183865.87613735863,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,3513.710383037012,183865.87613735863,1.0
 ,4412,14689.102519984017,28112.923078297048,2498.9264958486265,2644.038453597123,0.0,14183.906790436802,0.0,19991.41196678901,0.0,145.11195774849648,76118.66013965687,0.0,131126.91793495015,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,2498.926495848627,131126.91793495018,1.0
 ,4413,14689.102519984017,16205.72649449832,1440.509021733184,2644.038453597123,0.0,8176.329207357551,0.0,11524.072173865472,0.0,1203.529431863939,74915.13070779294,0.0,78387.95973254163,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,1440.5090217331842,78387.95973254163,1.0
 ,4414,14689.102519984017,11802.883313239412,1049.1451833990589,2644.038453597123,0.0,5954.948060973057,0.0,8393.16146719247,0.0,1594.893270198064,73320.23743759487,0.0,58887.03347554903,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,1049.1451833990589,58887.03347554903,1.0
 ,4415,14689.102519984017,589.7309747622887,52.42053108998122,2644.038453597123,0.0,297.53893446673334,0.0,419.36424871984974,0.0,2591.617922507142,70728.61951508773,0.0,9222.112909710779,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,52.420531089981225,9222.112909710779,1.0
 ,4416,14689.102519984017,741.5531534263889,65.91583586012347,2644.038453597123,0.0,374.13828434206073,0.0,527.3266868809877,0.0,2578.1226177369995,68150.49689735073,0.0,9894.558642710523,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,65.91583586012348,9894.558642710523,1.0
 ,4417,14689.102519984017,4276.8410280332955,380.16364693629293,2644.038453597123,0.0,2157.8088600103983,0.0,3041.3091754903435,0.0,2263.87480666083,65886.62209068991,0.0,25552.937853990283,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,380.16364693629305,25552.937853990283,1.0
 ,4418,14689.102519984017,698.1753880937889,62.06003449722568,2644.038453597123,0.0,352.25275580625294,0.0,496.48027597780543,0.0,2581.978419099897,63304.64367159002,0.0,9702.431290424882,0.0,0.0,0.0,0.0,0.0,0.0,55663.96744414996,62.0600344972257,9702.431290424882,1.0
 ,4419,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,60660.605217992896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,48705.971513631215,0.0,6957.995930518746,1.0
 ,4420,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,58016.56676439577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,41747.97558311247,0.0,6957.995930518746,1.0
 ,4421,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,55372.52831079865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,34789.97965259373,0.0,6957.995930518746,1.0
 ,4422,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,52728.48985720152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,27831.983722074983,0.0,6957.995930518746,1.0
 ,4423,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,50084.4514036044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,20873.98779155624,0.0,6957.995930518746,1.0
 ,4424,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,47440.41295000728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,13915.991861037492,0.0,6957.995930518746,1.0
 ,4425,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,44796.37449641016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,6957.995930518746,0.0,6957.995930518746,1.0
 ,4426,14689.102519984017,0.0,0.0,2644.038453597123,0.0,0.0,0.0,0.0,0.0,2644.038453597123,42152.33604281303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6957.995930518746,0.0,0.0,6957.995930518746,1.0
 ,4427,16224.087526343035,0.0,0.0,2920.3357547417463,0.0,0.0,0.0,0.0,0.0,2920.3357547417463,39232.000288071285,0.0,7300.839386854366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7300.839386854366,1.0
 ,4428,14689.102519984017,5166.085217351598,459.20757487569756,2644.038453597123,0.0,2606.462194994459,0.0,3673.6605990055805,0.0,2184.8308787214255,37047.16940934986,0.0,29491.54857584593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.2075748756977,29491.54857584593,1.0
 ,4429,14689.102519984017,21150.791742414727,1880.0703771035314,2644.038453597123,0.0,10671.279460439642,0.0,15040.563016828251,0.0,763.9680764935915,36283.20133285627,0.0,100290.47789310472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.0703771035319,100290.47789310472,1.0
 ,4430,19020.869222001704,38517.260174553456,3423.756459960307,3423.756459960307,0.0,19433.2416667347,0.0,27390.051679682456,0.0,0.0,36283.20133285627,0.0,179158.75600636043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3423.756459960307,179158.75600636043,1.0
 ,4431,73445.51259992008,31838.246585323097,2830.066363139831,13220.192267985616,0.0,16063.456677181679,0.0,22640.53090511865,0.0,10390.125904845783,25893.075428010485,0.0,174067.38117079093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2830.066363139831,174067.38117079093,1.0
 ,4432,18296.75034009172,37050.91943868573,3293.4150612165095,3293.4150612165095,0.0,18693.423887464905,0.0,26347.320489732076,0.0,0.0,25893.075428010485,0.0,172338.2350002202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3293.41506121651,172338.2350002202,1.0
 ,4433,14747.547932983627,29863.784564291847,2654.558627937053,2654.558627937053,0.0,15067.274772170713,0.0,21236.469023496426,0.0,0.0,25893.075428010485,0.0,138908.0757025186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2654.5586279370536,138908.07570251863,1.0
 ,4434,16919.904578713576,34262.806771895,3045.5828241684444,3045.582824168444,0.0,17286.72810998009,0.0,24364.662593347555,0.0,0.0,25893.075428010485,0.0,159369.63872093937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3045.5828241684444,159369.63872093937,1.0
 ,4435,73445.51259992008,36761.62295057321,3267.6998178287304,13220.192267985616,0.0,18547.464165995872,0.0,26141.598542629843,0.0,9952.492450156886,15940.582977853599,0.0,195873.83565521124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267.6998178287304,195873.83565521124,1.0
 ,4436,63751.58102115322,49285.00468192049,4380.889305059599,11475.284583807581,0.0,24865.92769551828,0.0,35047.11444047679,0.0,7094.39527874798,8846.18769910562,0.0,246979.71136319177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4380.889305059599,246979.71136319177,1.0
 ,4437,34869.893764087836,70611.53487227787,6276.580877535811,6276.580877535811,0.0,35625.87306089326,0.0,50212.64702028649,0.0,0.0,8846.18769910562,0.0,328441.70873230364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6276.580877535812,328441.70873230364,1.0
 ,4438,48220.19822070994,97645.90139693765,8679.635679727791,8679.63567972779,0.0,49265.61211813494,0.0,69437.08543782233,0.0,0.0,8846.18769910562,0.0,454189.0608032558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8679.635679727791,454189.0608032558,1.0
 ,4439,62508.797566567526,126580.31507229924,11251.583561982156,11251.583561982156,0.0,63863.988297810705,0.0,90012.66849585724,0.0,0.0,8846.18769910562,0.0,588774.2710793475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11251.583561982154,588774.2710793474,1.0
 ,4440,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,11912.37088825897,0.0,865629.7857229565,0.0,0.0,0.0,0.0,9836.296967336599,0.0,9836.296967336599,16286.375457138964,855793.48875562,1.0
 ,4441,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,14978.554077412322,0.0,895697.7163556594,0.0,0.0,0.0,0.0,38472.4213794345,0.0,48308.71834677132,16286.375457138965,857225.294976225,1.0
 ,4442,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,18044.737266565673,0.0,818270.3933845459,0.0,0.0,0.0,0.0,0.0,38980.295287060304,9328.423059711013,16286.375457138965,857250.6886716062,1.0
 ,4443,73445.51259992008,167328.86969020075,14873.677305795622,13220.192267985616,0.0,84422.99238769594,0.0,118989.41844636497,1653.4850378100032,0.0,19698.222304375675,0.0,771103.128398421,0.0,0.0,0.0,0.0,0.0,9328.423059711013,0.0,14873.677305795623,780431.5514581321,1.0
 ,4444,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,22764.405493529026,0.0,883881.8841900924,0.0,0.0,0.0,28580.210282839253,0.0,0.0,0.0,16286.375457138964,855301.6739072532,1.0
 ,4445,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,25830.588682682377,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954249,0.0,0.0,0.0,16286.375457138965,855301.6739072533,1.0
 ,4446,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,28896.771871835725,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,0.0,16286.375457138964,855301.6739072532,1.0
 ,4447,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533475,0.0,31962.955060989072,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527867,0.0,54574.52328527867,16286.375457138964,858030.4000715171,1.0
 ,4448,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,35029.13825014242,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527856,0.0,109149.04657055723,16286.375457138965,858030.4000715172,1.0
 ,4449,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,38095.321439295774,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954249,0.0,0.0,109149.04657055723,16286.375457138965,855301.6739072533,1.0
 ,4450,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,41161.504628449125,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,109149.04657055723,16286.375457138964,855301.6739072532,1.0
 ,4451,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,44227.68781760248,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527867,0.0,163723.5698558359,16286.375457138964,858030.4000715171,1.0
 ,4452,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,47293.87100675583,0.0,886571.6671220915,0.0,0.0,0.0,162986.12615516258,0.0,138648.56098981507,25075.00886602082,16286.375457138965,862234.101956744,1.0
 ,4453,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153395,0.0,50360.05419590922,0.0,845840.6684375354,0.0,0.0,0.0,0.0,0.0,9958.953126018965,15116.055740001857,16286.375457138965,855799.6215635544,1.0
 ,4454,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,53426.23738506257,0.0,840941.4209542515,0.0,0.0,0.0,0.0,0.0,15116.055740001857,0.0,16286.375457138965,856057.4766942534,1.0
 ,4455,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,56492.420574215925,0.0,871201.4789392402,0.0,0.0,0.0,15899.805031986907,0.0,0.0,0.0,16286.375457138965,855301.6739072533,1.0
 ,4456,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,59558.603763369276,0.0,910011.2041009397,0.0,0.0,0.0,0.0,52104.314470177604,0.0,52104.314470177604,16286.375457138964,857906.889630762,1.0
 ,4457,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,62624.78695252263,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,52104.314470177604,16286.375457138964,855301.6739072532,1.0
 ,4458,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,65690.97014167598,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954249,0.0,0.0,52104.314470177604,16286.375457138965,855301.6739072533,1.0
 ,4459,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,68757.15333082933,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,52104.314470177604,16286.375457138964,855301.6739072532,1.0
 ,4460,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,71823.33651998268,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,52104.314470177604,16286.375457138964,855301.6739072532,1.0
 ,4461,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,74889.51970913603,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954249,0.0,0.0,52104.314470177604,16286.375457138965,855301.6739072533,1.0
 ,4462,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,77955.70289828938,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527867,0.0,106678.83775545628,16286.375457138964,858030.4000715171,1.0
 ,4463,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,81021.88608744273,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,106678.83775545628,16286.375457138964,855301.6739072532,1.0
 ,4464,73445.51259992008,183221.72389281334,16286.375457138965,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711172,3066.183189153351,0.0,84088.06927659613,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527856,0.0,161253.36104073483,16286.375457138965,858030.4000715172,1.0
 ,4465,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,87154.25246574948,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,161253.36104073483,16286.375457138964,855301.6739072532,1.0
 ,4466,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,90220.43565490283,0.0,910011.2041009397,0.0,0.0,0.0,54709.530193686485,0.0,0.0,161253.36104073483,16286.375457138964,855301.6739072532,1.0
 ,4467,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,93286.61884405618,0.0,894256.761213517,0.0,0.0,0.0,173992.27876466908,0.0,142144.41206147915,19108.948979255696,16286.375457138964,862408.8945103271,1.0
