Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,4613,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,60936.292957955346,0.0,741044.5431065396,0.0,0.0,0.0,83165.40261049126,0.0,0.0,193709.6210061977,15949.110959277592,657879.1404960484,1.0
 ,4614,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,64003.60508025204,0.0,742063.6459374276,0.0,0.0,0.0,0.0,80175.71946798025,0.0,273885.34047417797,15949.110959277592,661887.9264694474,1.0
 ,4615,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,67070.91720254874,0.0,741985.2534119748,0.0,0.0,0.0,84106.11291592638,0.0,0.0,273885.34047417797,15949.110959277592,657879.1404960484,1.0
 ,4616,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,70138.22932484542,0.0,736262.5990539109,0.0,0.0,0.0,0.0,74650.91291225005,0.0,348536.253386428,15949.110959277592,661611.6861416609,1.0
 ,4617,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,73205.54144714211,0.0,735557.0663248346,0.0,0.0,0.0,0.0,73978.9769797964,0.0,422515.23036622436,15949.110959277592,661578.0893450382,1.0
 ,4618,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,76272.85356943883,0.0,737516.8794611578,0.0,0.0,0.0,0.0,75845.46568105662,0.0,498360.696047281,15949.110959277592,661671.4137801012,1.0
 ,4619,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,79340.16569173551,0.0,676684.2797096848,0.0,0.0,0.0,0.0,17909.65639393943,0.0,516270.3524412204,15949.110959277592,658774.6233157454,1.0
 ,4620,71565.54909433832,175613.70911144483,15610.107476572874,12881.798836980897,0.0,0.0,0.0,124880.85981258299,2728.308639592018,0.0,82068.47433132763,0.0,615851.6799582117,0.0,0.0,0.0,0.0,0.0,29455.98092727596,486814.37151394447,15610.107476572919,645307.6608854877,1.0
 ,4621,71565.54909433832,160542.70889015804,14270.463012458493,12881.798836980897,0.0,0.0,0.0,114163.70409966794,1388.6641754775965,0.0,83457.13850680522,0.0,588335.9035242335,0.0,0.0,0.0,0.0,0.0,0.0,486814.37151394447,14270.463012458495,588335.9035242335,1.0
 ,4622,71565.54909433832,176508.60002110086,15689.653335208966,12881.798836980897,0.0,0.0,0.0,125517.22668167173,2807.8544982280714,0.0,86264.99300503329,0.0,647130.2976139304,0.0,0.0,0.0,0.0,0.0,0.0,486814.37151394447,15689.653335208968,647130.2976139304,1.0
 ,4623,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,89332.30512732998,0.0,676684.2797096848,0.0,0.0,0.0,0.0,17909.656393939425,0.0,504724.02790788386,15949.110959277592,658774.6233157454,1.0
 ,4624,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,92399.61724962667,0.0,664219.868162669,0.0,0.0,0.0,0.0,6038.78825392441,0.0,510762.81616180827,15949.110959277592,658181.0799087447,1.0
 ,4625,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,95466.92937192335,0.0,663122.372806328,0.0,0.0,0.0,0.0,4993.554581218494,0.0,515756.3707430268,15949.110959277597,658128.8182251096,1.0
 ,4626,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,98534.24149422004,0.0,658418.8212791522,0.0,0.0,0.0,0.0,513.9816981940974,0.0,516270.3524412204,15949.110959277592,657904.8395809581,1.0
 ,4627,71565.54909433832,175359.05585967298,15587.471631970931,12881.798836980897,0.0,0.0,0.0,124699.77305576745,2705.6727949900387,0.0,101239.91428921008,0.0,642897.1012394723,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,15587.471631970933,642897.1012394723,1.0
 ,4628,71565.54909433832,156668.31930904926,13926.072827471045,12881.798836980897,0.0,0.0,0.0,111408.58261976836,1044.2739904901496,0.0,102284.18827970023,0.0,574068.4638918004,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,13926.07282747105,574068.4638918005,1.0
 ,4629,71565.54909433832,128222.01675564921,11397.512600502152,12881.798836980897,0.0,0.0,0.0,91180.10080401722,0.0,1484.2862364787452,100799.90204322149,0.0,474509.95656658034,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,11397.512600502154,474509.95656658034,1.0
 ,4630,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,100799.90204322149,0.0,444564.0118435615,0.0,0.0,0.0,0.0,0.0,90781.19856417284,425489.1538770476,12881.798836980897,535345.2104077343,1.0
 ,4631,63320.1648211133,128223.33376275444,11397.629667800395,11397.629667800395,0.0,0.0,0.0,91181.03734240316,0.0,0.0,100799.90204322149,0.0,469649.61998849874,0.0,0.0,0.0,0.0,0.0,0.0,425489.1538770476,11397.629667800396,469649.61998849874,1.0
 ,4632,71565.54909433832,94761.96576641347,8423.28584590342,12881.798836980897,0.0,0.0,0.0,67386.28676722736,0.0,4458.512991077478,96341.38905214402,0.0,361703.11243981525,0.0,0.0,0.0,0.0,0.0,0.0,425489.1538770476,8423.28584590342,361703.11243981525,1.0
 ,4633,71565.54909433832,101574.88789278321,9028.878923802953,12881.798836980897,0.0,0.0,0.0,72231.03139042362,0.0,3852.919913177944,92488.46913896607,0.0,384672.12239752355,0.0,0.0,0.0,0.0,0.0,0.0,425489.1538770476,9028.878923802953,384672.12239752343,1.0
 ,4634,59620.93970220334,120732.40289696176,10731.769146396602,10731.7691463966,0.0,0.0,0.0,85854.15317117282,0.0,0.0,92488.46913896607,0.0,442212.2360799736,0.0,0.0,0.0,0.0,0.0,0.0,425489.1538770476,10731.769146396602,442212.2360799736,1.0
 ,4635,71565.54909433832,119083.86523461403,10585.232465299025,12881.798836980897,0.0,0.0,0.0,84681.8597223922,0.0,2296.5663716818726,90191.9027672842,0.0,443701.69406357914,0.0,0.0,0.0,0.0,0.0,0.0,425489.1538770476,10585.232465299025,443701.69406357914,1.0
 ,4636,71565.54909433832,144920.23691603675,12881.798836981045,12881.798836980897,0.0,0.0,0.0,103054.39069584836,0.0,0.0,90191.9027672842,0.0,421986.9645131178,0.0,0.0,0.0,0.0,0.0,114546.5115435932,310942.6423334544,12881.798836981048,536533.476056711,1.0
 ,4637,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,90191.9027672842,0.0,410620.0483224431,0.0,0.0,0.0,0.0,0.0,126511.68648113956,184430.95585231483,12881.798836980897,537131.7348035827,1.0
 ,4638,71565.54909433832,103993.12646323528,9243.833463398692,12881.798836980897,0.0,0.0,0.0,73950.66770718954,0.0,3637.965373582205,86553.937393702,0.0,392824.94504462817,0.0,0.0,0.0,0.0,0.0,0.0,184430.95585231483,9243.833463398692,392824.9450446281,1.0
 ,4639,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,86553.937393702,0.0,407170.7772025142,0.0,0.0,0.0,0.0,0.0,130142.4981863281,54288.45766598674,12881.798836980914,537313.2753888427,1.0
 ,4640,65666.53046796478,132974.72419762868,11819.97548423366,11819.97548423366,0.0,0.0,0.0,94559.80387386928,0.0,0.0,86553.937393702,0.0,487052.760639049,0.0,0.0,0.0,0.0,0.0,0.0,54288.45766598674,11819.97548423366,487052.76063904905,1.0
 ,4641,71565.54909433832,149174.99440492672,13259.999502660154,12881.798836980897,0.0,0.0,0.0,106079.99602128123,378.2006656792946,0.0,86932.1380593813,0.0,546474.2949323694,0.0,0.0,0.0,0.0,0.0,0.0,54288.45766598674,13259.999502660157,546474.2949323694,1.0
 ,4642,71565.54909433832,151623.09771167135,13477.608685481897,12881.798836980897,0.0,0.0,0.0,107820.86948385517,595.8098485010006,0.0,87527.94790788229,0.0,555489.4353594562,0.0,0.0,0.0,0.0,0.0,0.0,54288.45766598674,13477.6086854819,555489.4353594563,1.0
 ,4643,71565.54909433832,170462.84924618385,15152.253266327454,12881.798836980897,0.0,0.0,0.0,121218.02613061963,2270.4544293465565,0.0,89798.40233722885,0.0,624866.8203852986,0.0,0.0,0.0,0.0,0.0,0.0,54288.45766598674,15152.253266327454,624866.8203852986,1.0
 ,4644,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,92865.71445952554,0.0,678487.3077951021,0.0,0.0,0.0,0.0,19626.825999098808,0.0,73915.28366508555,15949.110959277592,658860.4817960033,1.0
 ,4645,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,95933.02658182223,0.0,678565.7003205551,0.0,0.0,0.0,0.0,19701.48554714929,0.0,93616.76921223484,15949.110959277592,658864.2147734059,1.0
 ,4646,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,99000.33870411891,0.0,696439.1961238228,0.0,0.0,0.0,0.0,36723.86250264233,0.0,130340.63171487718,15949.110959277592,659715.3336211805,1.0
 ,4647,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,102067.6508264156,0.0,709217.1777726504,0.0,0.0,0.0,0.0,48893.368834859044,0.0,179234.00054973623,15949.110959277592,660323.8089377914,1.0
 ,4648,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,105134.96294871229,0.0,725052.4679141421,0.0,0.0,0.0,0.0,63974.5975410416,0.0,243208.5980907778,15949.110959277592,661077.8703731005,1.0
 ,4649,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,108202.27507100897,0.0,722073.5519469308,0.0,0.0,0.0,0.0,61137.534715126116,0.0,304346.1328059039,15949.110959277592,660936.0172318047,1.0
 ,4650,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,111269.58719330566,0.0,706630.2244327037,0.0,0.0,0.0,0.0,46429.603749195536,0.0,350775.7365550994,15949.110959277592,660200.6206835082,1.0
 ,4651,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,114336.89931560235,0.0,672686.2609115853,0.0,0.0,0.0,0.0,14102.019443365612,0.0,364877.75599846506,15949.11095927767,658584.2414682197,1.0
 ,4652,71565.54909433832,163224.97860015644,14508.886986680573,12881.798836980897,0.0,0.0,0.0,116071.09589344458,1627.0881496996765,0.0,115963.98746530202,0.0,598213.3617313027,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,14508.886986680576,598213.3617313027,1.0
 ,4653,71565.54909433832,149558.17579206938,13294.060070406167,12881.798836980897,0.0,0.0,0.0,106352.48056324934,412.2612334252729,0.0,116376.2486987273,0.0,547885.360390522,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,13294.06007040617,547885.360390522,1.0
 ,4654,71565.54909433832,147940.29882413385,13150.248784367453,12881.798836980897,0.0,0.0,0.0,105201.99027493963,268.44994738655964,0.0,116644.69864611386,0.0,541927.5284560994,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,13150.248784367457,541927.5284560996,1.0
 ,4655,71565.54909433832,156859.91000262057,13943.103111344051,12881.798836980897,0.0,0.0,0.0,111544.82489075241,1061.3042743631538,0.0,117706.00292047701,0.0,574773.9966208768,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,13943.103111344055,574773.9966208768,1.0
 ,4656,71565.54909433832,142568.68212073503,12672.771744065336,12881.798836980897,0.0,0.0,0.0,101382.17395252269,0.0,209.0270929155613,117496.97582756144,0.0,522878.14477103774,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,12672.771744065338,522878.1447710377,1.0
 ,4657,67685.25046142707,137062.63218438983,12183.345083056875,12183.345083056873,0.0,0.0,0.0,97466.760664455,0.0,0.0,117496.97582756144,0.0,502025.7330005585,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,12183.345083056876,502025.73300055857,1.0
 ,4658,71565.54909433832,111503.61740800466,9911.432658489304,12881.798836980897,0.0,0.0,0.0,79291.46126791443,0.0,2970.366178491591,114526.60964906985,0.0,418145.73076592427,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,9911.432658489304,418145.7307659242,1.0
 ,4659,71565.54909433832,99133.39702838448,8811.857513634177,12881.798836980897,0.0,0.0,0.0,70494.86010907342,0.0,4069.9413233467185,110456.66832572313,0.0,376440.907224966,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,8811.857513634179,376440.907224966,1.0
 ,4660,48946.03293049169,99115.71668424568,8810.285927488505,8810.285927488505,0.0,0.0,0.0,70482.28741990804,0.0,0.0,110456.66832572313,0.0,363035.7853725151,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,8810.285927488507,363035.7853725151,1.0
 ,4661,71565.54909433832,100109.99337414399,8898.666077701688,12881.798836980897,0.0,0.0,0.0,71189.3286216135,0.0,3983.1327592792077,106473.53556644393,0.0,379733.393293989,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,8898.666077701691,379733.39329398907,1.0
 ,4662,54674.54725748942,110715.95819641606,9841.418506348095,9841.418506348096,0.0,0.0,0.0,78731.34805078476,0.0,0.0,106473.53556644393,0.0,405524.53416800266,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,9841.418506348096,405524.53416800266,1.0
 ,4663,71565.54909433832,104248.90169664846,9266.569039702086,12881.798836980897,0.0,0.0,0.0,74132.55231761669,0.0,3615.229797278809,102858.30576916512,0.0,393687.26282461034,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,9266.56903970209,393687.26282461046,1.0
 ,4664,71565.54909433832,105085.98427872806,9340.976380331384,12881.798836980897,0.0,0.0,0.0,74727.81104265107,0.0,3540.8224566495137,99317.4833125156,0.0,396509.39374091587,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,9340.976380331384,396509.39374091587,1.0
 ,4665,58299.7878740212,118057.07044489293,10493.961817323816,10493.961817323818,0.0,0.0,0.0,83951.69453859053,0.0,0.0,99317.4833125156,0.0,432413.1703983574,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,10493.961817323816,432413.1703983574,1.0
 ,4666,64799.8548686773,131219.70610907153,11663.973876361915,11663.973876361913,0.0,0.0,0.0,93311.79101089532,0.0,0.0,99317.4833125156,0.0,480624.57355190883,0.0,0.0,0.0,0.0,0.0,0.0,364877.75599846506,11663.973876361915,480624.57355190883,1.0
 ,4667,71565.54909433832,144920.23691603504,12881.798836980894,12881.798836980897,0.0,0.0,0.0,103054.39069584715,0.0,0.0,99317.4833125156,0.0,471217.4704975573,0.0,0.0,0.0,0.0,0.0,62724.92629680877,302152.8297016563,12881.798836980897,533942.3967943661,1.0
 ,4668,71565.54909433832,120827.7872806131,10740.24775827672,12881.798836980897,0.0,0.0,0.0,85921.98206621376,0.0,2141.551078704175,97175.93223381143,0.0,449581.1334725489,0.0,0.0,0.0,0.0,0.0,0.0,302152.8297016563,10740.247758276722,449581.13347254886,1.0
 ,4669,71565.54909433832,111526.8697019513,9913.49952906234,12881.798836980897,0.0,0.0,0.0,79307.99623249871,0.0,2968.299307918558,94207.63292589287,0.0,418224.1232913772,0.0,0.0,0.0,0.0,0.0,0.0,302152.8297016563,9913.499529062343,418224.12329137727,1.0
 ,4670,60318.50786748351,122144.97843165408,10857.33141614703,10857.331416147032,0.0,0.0,0.0,86858.65132917624,0.0,0.0,94207.63292589287,0.0,447386.14275986684,0.0,0.0,0.0,0.0,0.0,0.0,302152.8297016563,10857.33141614703,447386.1427598668,1.0
 ,4671,71565.54909433832,120967.30104429304,10752.648981714938,12881.798836980897,0.0,0.0,0.0,86021.1918537195,0.0,2129.1498552659596,92078.48307062691,0.0,450051.48862526653,0.0,0.0,0.0,0.0,0.0,0.0,302152.8297016563,10752.64898171494,450051.48862526653,1.0
 ,4672,71565.54909433832,104783.70445742153,9314.107062881914,12881.798836980897,0.0,0.0,0.0,74512.85650305531,0.0,3567.691774098983,88510.79129652792,0.0,395490.2909100277,0.0,0.0,0.0,0.0,0.0,0.0,302152.8297016563,9314.107062881914,395490.2909100277,1.0
 ,4673,71565.54909433832,98249.80985841165,8733.316431858813,12881.798836980897,0.0,0.0,0.0,69866.5314548705,0.0,4148.482405122084,84362.30889140585,0.0,373461.9912577546,0.0,0.0,0.0,0.0,0.0,0.0,302152.8297016563,8733.316431858813,373461.9912577546,1.0
 ,4674,71565.54909433832,94436.43365116032,8394.349657880917,12881.798836980897,0.0,0.0,0.0,67154.79726304734,0.0,4487.44917909998,79874.85971230587,0.0,360605.6170834743,0.0,0.0,0.0,0.0,0.0,0.0,302152.8297016563,8394.349657880917,360605.6170834743,1.0
 ,4675,71565.54909433832,108142.60137922537,9612.675678153366,12881.798836980897,0.0,0.0,0.0,76901.40542522693,0.0,3269.1231588275314,76605.73655347835,0.0,298675.52197566023,0.0,0.0,0.0,0.0,0.0,113830.43862679874,188322.39107485756,9612.675678153366,412505.96060246014,1.0
 ,5011,66247.83727236492,134151.87047653896,11924.610709025685,11924.610709025686,0.0,0.0,0.0,95396.88567220548,0.0,0.0,76605.73655347835,0.0,491364.34953896014,0.0,0.0,0.0,0.0,0.0,0.0,188322.39107485756,11924.610709025685,491364.3495389601,1.0
 ,5012,71565.54909433832,160478.84532563426,14264.78625116749,12881.798836980897,0.0,0.0,0.0,114118.29000933992,1382.987414186594,0.0,77988.72396766493,0.0,588100.7259478747,0.0,0.0,0.0,0.0,0.0,0.0,188322.39107485756,14264.786251167494,588100.7259478748,1.0
 ,5013,71565.54909433832,152708.77830857545,13574.11362742893,12881.798836980897,0.0,0.0,0.0,108592.90901943143,692.3147904480321,0.0,78681.03875811296,0.0,559487.4541575556,0.0,0.0,0.0,0.0,0.0,0.0,188322.39107485756,13574.113627428933,559487.4541575557,1.0
 ,5014,71565.54909433832,135523.23705489872,12046.509960435444,12881.798836980897,0.0,0.0,0.0,96372.07968348355,0.0,835.2888765454536,77845.7498815675,0.0,499125.20955880015,0.0,0.0,0.0,0.0,0.0,0.0,188322.39107485756,12046.509960435444,499125.20955880015,1.0
 ,5015,71565.54909433832,126966.39288252988,11285.901589558212,12881.798836980897,0.0,0.0,0.0,90287.2127164657,0.0,1595.8972474226848,76249.85263414482,0.0,470276.7601921222,0.0,0.0,0.0,0.0,0.0,0.0,188322.39107485756,11285.901589558212,470276.76019212214,1.0
 ,5016,63330.734035738766,128244.73642237099,11399.532126432978,11399.532126432978,0.0,0.0,0.0,91196.25701146382,0.0,0.0,76249.85263414482,0.0,469728.01251395163,0.0,0.0,0.0,0.0,0.0,0.0,188322.39107485756,11399.532126432978,469728.01251395163,1.0
 ,5017,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,76249.85263414482,0.0,433824.2358565101,0.0,0.0,0.0,0.0,0.0,102086.22591896316,86236.1651558944,12881.798836980897,535910.4617754738,1.0
 ,5018,71565.54909433832,115851.79637602906,10297.937455647028,12881.798836980897,0.0,0.0,0.0,82383.49964517623,0.0,2583.861381333869,73665.99125281096,0.0,432805.13302562205,0.0,0.0,0.0,0.0,0.0,0.0,86236.1651558944,10297.937455647028,432805.133025622,1.0
 ,5019,71565.54909433832,108411.06231309964,9636.538872275523,12881.798836980897,0.0,0.0,0.0,77092.31097820419,0.0,3245.259964705374,70420.73128810558,0.0,407719.52488068474,0.0,0.0,0.0,0.0,0.0,0.0,86236.1651558944,9636.538872275523,407719.5248806847,1.0
 ,5020,48313.9644059681,96226.78405886445,8553.491916343506,8696.513593074258,0.0,0.0,0.0,68427.93533074805,0.0,143.021676730752,70277.70961137483,0.0,352923.1495890872,0.0,0.0,0.0,0.0,0.0,0.0,86236.1651558944,8553.491916343504,352923.1495890872,1.0
 ,5021,71310.49107795887,144403.7444328667,12835.888394032594,12835.888394032596,0.0,0.0,0.0,102687.10715226075,0.0,0.0,70277.70961137483,0.0,528914.3692309132,0.0,0.0,0.0,0.0,0.0,0.0,86236.1651558944,12835.888394032596,528914.3692309132,1.0
 ,5022,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,73345.02173367153,0.0,719643.38365789,0.0,0.0,0.0,0.0,58823.08872556403,0.0,145059.25388145843,15949.110959277576,660820.2949323261,1.0
 ,5023,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,76412.33385596823,0.0,735635.4588502875,0.0,0.0,0.0,0.0,74053.63652784676,0.0,219112.8904093052,15949.110959277592,661581.8223224408,1.0
 ,5024,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,79479.64597826492,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,301827.03451099934,15949.110959277592,662014.8477011331,1.0
 ,5025,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,82546.9581005616,0.0,738692.7673429517,0.0,0.0,0.0,0.0,76965.3589018127,0.0,378792.39341281203,15949.110959277592,661727.408441139,1.0
 ,5026,71565.54909433832,166524.59610055128,14802.186320049004,12881.798836980897,0.0,0.0,0.0,118417.49056039203,1920.3874830681086,0.0,84467.3455836297,0.0,610364.2031765067,0.0,0.0,0.0,0.0,0.0,0.0,378792.39341281203,14802.186320049008,610364.2031765068,1.0
 ,5027,71565.54909433832,144920.2369160351,12881.798836980897,12881.798836980897,0.0,0.0,0.0,103054.39069584718,0.0,0.0,84467.3455836297,0.0,357391.5235399042,0.0,0.0,0.0,0.0,0.0,182541.7125680226,196250.68084478943,12881.798836980897,539933.2361079268,1.0
 ,5028,71565.54909433832,144920.23691603504,12881.798836980894,12881.798836980897,0.0,0.0,0.0,103054.39069584715,0.0,0.0,84467.3455836297,0.0,388043.00099199946,0.0,0.0,0.0,0.0,0.0,150276.99946055387,45973.68138423555,12881.798836980895,538320.0004525533,1.0
