Informations,Time,MeOH biogas H2,Biogas,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,526,52101.06288778051,65482.21018682795,24218.357052028805,2152.7428490692273,1977.2112274405633,0.0,0.0,0.0,175.53162162866366,0.0,121294.42144116292,0.0,93224.03669675165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.7428490692273,93224.03669675163,1.0
 ,527,42871.68860718144,53882.45016203131,18303.30837310085,1626.960744275631,1626.960744275631,0.0,0.0,0.0,0.0,0.0,121294.42144116292,0.0,70330.46242364001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.9607442756308,70330.46242364001,1.0
 ,528,40663.86922810639,51107.595204723875,17360.718980422964,1543.1750204820412,1543.1750204820412,0.0,0.0,0.0,0.0,0.0,121294.42144116292,0.0,66708.56268227525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.1750204820412,66708.56268227525,1.0
 ,529,52101.06288778051,65482.21018682795,16533.05513430492,1469.604900827104,1977.2112274405633,0.0,0.0,0.0,0.0,507.60632661345926,120786.81511454946,0.0,63528.26435356666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.604900827104,63528.26435356666,1.0
 ,530,36947.78047264965,46437.10114048862,15774.200682621557,1402.1511717885828,1402.151171788583,0.0,0.0,0.0,0.0,0.0,120786.81511454946,0.0,60612.36612297333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.1511717885828,60612.36612297333,1.0
 ,531,52101.06288778051,65482.21018682795,15106.647047425016,1342.8130708822237,1977.2112274405633,0.0,0.0,0.0,0.0,634.3981565583399,120152.41695799112,0.0,58047.29127973062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.8130708822234,58047.29127973061,1.0
 ,532,35567.22385009633,44701.975330722154,15184.796476488022,1349.7596867989353,1349.7596867989353,0.0,0.0,0.0,0.0,0.0,120152.41695799112,0.0,58347.58046090523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.7596867989353,58347.58046090523,1.0
 ,533,52101.06288778051,65482.21018682795,15457.04986879379,1373.959988337226,1977.2112274405633,0.0,0.0,0.0,0.0,603.2512391033376,119549.16571888779,0.0,59393.71412084015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.959988337226,59393.71412084015,1.0
 ,534,33186.29240840341,41709.54783569827,14168.299953763762,1259.4044403345567,1259.4044403345567,0.0,0.0,0.0,0.0,0.0,119549.16571888779,0.0,54441.69257233727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.4044403345567,54441.69257233727,1.0
 ,535,52101.06288778051,65482.21018682795,12891.504492046532,1145.9115104041362,1977.2112274405633,0.0,0.0,0.0,0.0,831.2997170364272,118717.86600185136,0.0,49535.6060106888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145.9115104041362,49535.6060106888,1.0
 ,536,28720.487914188016,36096.78808887018,12261.703795619624,1089.9292262773,1089.9292262773,0.0,0.0,0.0,0.0,0.0,118717.86600185136,587.8031537513566,46527.793680917064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.9292262773004,47115.596834668424,1.0
 ,537,52101.06288778051,65482.21018682795,16333.508959809487,1451.8674630941766,1977.2112274405633,0.0,0.0,0.0,0.0,525.3437643463867,118192.52223750498,17634.094612540695,45127.41356552727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.8674630941769,62761.50817806797,1.0
 ,538,50700.06309775775,63721.39077860263,21645.49425418445,1924.0439337052846,1924.0439337052846,0.0,0.0,0.0,0.0,0.0,118192.52223750498,36247.861148000324,46924.95052370344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.0439337052846,83172.81167170376,1.0
 ,539,42253.14536184463,53105.0460831927,18039.23228631005,1603.4873143386712,1603.4873143386712,0.0,0.0,0.0,0.0,0.0,118192.52223750498,47807.98983844367,21507.760221702712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.4873143386715,69315.75006014638,1.0
 ,540,45631.17319991643,57350.65484142502,19481.42146107445,1731.6819076510624,1731.6819076510624,0.0,0.0,0.0,0.0,0.0,118192.52223750498,54077.89014512481,20779.471819053782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.6819076510626,74857.36196417859,1.0
 ,541,46210.773006859854,58079.11361517904,19728.871336368098,1753.6774521216087,1753.677452121609,0.0,0.0,0.0,0.0,0.0,118192.52223750498,55449.430837211294,20358.75727278313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.677452121609,75808.18810999443,1.0
 ,542,42263.819268872154,53118.46137617811,18043.78932192534,1603.8923841711412,1603.8923841711414,0.0,0.0,0.0,0.0,0.0,118192.52223750498,48591.72737677881,20741.533092719306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.8923841711412,69333.26046949811,1.0
 ,543,52101.06288778051,65482.21018682795,11586.147039108158,1029.879736809614,1977.2112274405633,0.0,0.0,0.0,0.0,947.3314906309495,117245.19074687402,20769.044765881263,23750.72523189183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.879736809614,44519.7699977731,1.0
 ,544,15584.482114151484,19587.054023250497,6653.518702844082,591.4238846972518,591.4238846972518,0.0,0.0,0.0,0.0,0.0,117245.19074687402,195.93438458378552,25370.211231094603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.4238846972519,25566.145615678393,1.0
 ,545,52101.06288778051,65482.21018682795,5943.24453799373,528.2884033772204,1977.2112274405633,0.0,0.0,0.0,0.0,1448.922824063343,115796.26792281069,0.0,22836.91713724091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.2884033772206,22836.917137240915,1.0
 ,546,14118.273265921298,17744.277875201627,6027.5467954993655,535.7819373777214,535.7819373777214,0.0,0.0,0.0,0.0,0.0,115796.26792281069,0.0,23160.848561706316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.7819373777214,23160.848561706316,1.0
 ,547,52101.06288778051,65482.21018682795,4965.165594960956,441.34805288541827,1977.2112274405633,0.0,0.0,0.0,0.0,1535.8631745551452,114260.40474825553,0.0,19078.648798637474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.3480528854183,19078.648798637474,1.0
 ,548,10420.212577556102,13096.44203736559,4291.909002195991,381.50302241742145,395.4422454881127,0.0,0.0,0.0,0.0,13.939223070691241,114246.46552518485,0.0,16491.6603409381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.5030224174215,16491.6603409381,1.0
 ,549,52101.06288778051,65482.21018682795,3976.3338748213546,353.4518999841204,1977.2112274405633,0.0,0.0,0.0,0.0,1623.7593274564429,112622.7061977284,0.0,15279.06291400106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.45189998412053,15279.06291400106,1.0
 ,550,11044.390841819535,13880.928380428923,4715.2071200902465,419.1295217857997,419.12952178579974,0.0,0.0,0.0,0.0,0.0,112622.7061977284,0.0,18118.183358946775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.1295217857997,18118.183358946775,1.0
 ,551,11753.325385365317,14771.939008929085,5017.874171200716,446.0332596622859,446.0332596622859,0.0,0.0,0.0,0.0,0.0,112622.7061977284,0.0,19281.181502838757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.03325966228596,19281.181502838757,1.0
 ,552,52101.06288778051,65482.21018682795,4770.112460880793,424.0099965227372,1977.2112274405633,0.0,0.0,0.0,0.0,1553.2012309178244,111069.50496681058,0.0,18329.157130934447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.00999652273714,18329.157130934447,1.0
 ,553,10420.212577556102,13096.44203736559,4383.48034889119,389.64269767921695,395.4422454881127,0.0,0.0,0.0,0.0,5.799547808895738,111063.70541900168,0.0,16843.523240614402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.642697679217,16843.523240614402,1.0
 ,554,52101.06288778051,65482.21018682795,4054.3965869393983,360.39080772794654,1977.2112274405633,0.0,0.0,0.0,0.0,1616.8204197126179,109446.88499928906,0.0,15579.018885314641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.39080772794654,15579.01888531464,1.0
 ,555,10420.212577556102,13096.44203736559,4370.244922589047,388.46621534124864,395.4422454881127,0.0,0.0,0.0,0.0,6.976030146863195,109439.9089691422,0.0,16792.666115048418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.4662153412487,16792.666115048418,1.0
 ,556,52101.06288778051,65482.21018682795,3954.9369476528386,351.54995090247456,1977.2112274405633,0.0,0.0,0.0,0.0,1625.6612765380887,107814.24769260411,0.0,15196.845221356034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.54995090247456,15196.845221356036,1.0
 ,557,10420.212577556102,13096.44203736559,4224.254139452569,375.48925684022834,395.4422454881127,0.0,0.0,0.0,0.0,19.952988647884922,107794.29470395623,0.0,16231.696530846497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.48925684022834,16231.696530846497,1.0
 ,558,52101.06288778051,65482.21018682795,3674.2338033204173,326.5985602951482,1977.2112274405633,0.0,0.0,0.0,0.0,1650.6126671454151,106143.68203681082,0.0,14118.243389258703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.59856029514816,14118.243389258703,1.0
 ,559,10420.212577556102,13096.44203736559,3455.5187527539956,307.1572224670218,395.4422454881127,0.0,0.0,0.0,0.0,88.28502302109086,106055.39701378973,0.0,13277.830807457229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.1572224670218,13277.830807457229,1.0
 ,560,52101.06288778051,65482.21018682795,3296.2822257383787,293.0028645100781,1977.2112274405633,0.0,0.0,0.0,0.0,1684.2083629304852,104371.18865085924,195.93438458378552,12470.030067815938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.00286451007815,12665.964452399723,1.0
 ,561,13476.139554917823,16937.22457721912,5753.399177080355,511.4132601849205,511.4132601849205,0.0,0.0,0.0,0.0,0.0,104371.18865085924,9600.78484460549,12506.651493325777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.4132601849205,22107.436337931267,1.0
 ,562,52101.06288778051,65482.21018682795,9083.12744736101,807.3891064320899,1977.2112274405633,0.0,0.0,0.0,0.0,1169.8221210084735,103201.36652985077,22140.585457967765,12761.331758516928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.3891064320901,34901.9172164847,1.0
 ,563,29923.07427979758,37608.23543362537,12775.126751657594,1135.5668223695639,1135.5668223695639,0.0,0.0,0.0,0.0,0.0,103201.36652985077,32721.042225492183,16367.382317752126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.566822369564,49088.42454324431,1.0
 ,564,31129.653126185232,39124.700650396735,13290.254226673685,1181.3559312598832,1181.3559312598832,0.0,0.0,0.0,0.0,0.0,103201.36652985077,38207.204993838175,12860.59687215546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.3559312598832,51067.80186599364,1.0
 ,565,52101.06288778051,65482.21018682795,11061.118593572044,983.2105416508484,1977.2112274405633,0.0,0.0,0.0,0.0,994.000685789715,102207.36584406106,35855.99237883275,6646.355816967837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.2105416508484,42502.34819580059,1.0
 ,566,22246.84042264207,27960.509820806972,9497.894620240699,844.257299576951,844.257299576951,0.0,0.0,0.0,0.0,0.0,102207.36584406106,27822.68261089754,8672.97746737735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.257299576951,36495.66007827489,1.0
 ,567,52101.06288778051,65482.21018682795,5277.888904690295,469.1456804169151,1977.2112274405633,0.0,0.0,0.0,0.0,1508.0655470236482,100699.30029703741,10580.456767524418,9699.831348748046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.14568041691524,20280.288116272466,1.0
 ,568,10420.212577556102,13096.44203736559,702.8000380959002,62.47111449741335,395.4422454881127,0.0,0.0,0.0,0.0,332.97113099069935,100366.32916604671,0.0,2700.5091463834974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.47111449741337,2700.5091463834974,1.0
 ,569,52101.06288778051,65482.21018682795,640.2411043690503,56.91032038836003,1977.2112274405633,0.0,0.0,0.0,0.0,1920.3009070521948,98446.02825899451,0.0,2460.1264435380763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.91032038836003,2460.1264435380763,1.0
 ,570,10420.212577556102,13096.44203736559,1179.0665464103738,104.80591523647767,395.4422454881127,0.0,0.0,0.0,0.0,290.636330251635,98155.39192874287,0.0,4530.563204581862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.80591523647767,4530.563204581862,1.0
 ,571,10420.212577556102,13096.44203736559,1273.287156720849,113.18108059740881,395.4422454881127,0.0,0.0,0.0,0.0,282.26116489070387,97873.13076385217,0.0,4892.605899699864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.18108059740882,4892.605899699864,1.0
 ,572,52101.06288778051,65482.21018682795,548.0323433263869,48.71398607345662,1977.2112274405633,0.0,0.0,0.0,0.0,1928.4972413671067,95944.63352248506,0.0,2105.814279231642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.713986073456624,2105.814279231642,1.0
 ,573,10420.212577556102,13096.44203736559,418.95935991464313,37.24083199241272,395.4422454881127,0.0,0.0,0.0,0.0,358.20141349569997,95586.43210898936,0.0,1609.8513404720163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.24083199241272,1609.8513404720163,1.0
 ,574,52101.06288778051,65482.21018682795,354.81143110886677,31.538793876343714,1977.2112274405633,0.0,0.0,0.0,0.0,1945.6724335642195,93640.75967542514,0.0,1363.3629240358207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.538793876343718,1363.3629240358207,1.0
 ,575,10420.212577556102,13096.44203736559,0.0,0.0,395.4422454881127,0.0,0.0,0.0,0.0,395.4422454881127,93245.31742993703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,576,52101.06288778051,65482.21018682795,0.0,0.0,1977.2112274405633,0.0,0.0,0.0,0.0,1977.2112274405633,91268.10620249646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,577,10420.212577556102,13096.44203736559,0.0,0.0,395.4422454881127,0.0,0.0,0.0,0.0,395.4422454881127,90872.66395700835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,578,52101.06288778051,65482.21018682795,0.0,0.0,1977.2112274405633,0.0,0.0,0.0,0.0,1977.2112274405633,88895.45272956778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,579,10420.212577556102,13096.44203736559,0.0,0.0,395.4422454881127,0.0,0.0,0.0,0.0,395.4422454881127,88500.01048407967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,580,52101.06288778051,65482.21018682795,0.0,0.0,1977.2112274405633,0.0,0.0,0.0,0.0,1977.2112274405633,86522.7992566391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,581,10420.212577556102,13096.44203736559,0.0,0.0,395.4422454881127,0.0,0.0,0.0,0.0,395.4422454881127,86127.35701115099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ,582,52101.06288778051,65482.21018682795,314.1055040997552,27.920489253311572,1977.2112274405633,0.0,0.0,0.0,0.0,1949.2907381872517,84178.06627296374,0.0,1206.9503995033094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.920489253311576,1206.9503995033094,1.0
 ,583,10420.212577556102,13096.44203736559,2936.4043587938236,261.0137207816732,395.4422454881127,0.0,0.0,0.0,0.0,134.42852470643948,84043.6377482573,0.0,11283.13374866527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.01372078167327,11283.13374866527,1.0
 ,584,52101.06288778051,65482.21018682795,4327.257757761412,384.6451340232366,1977.2112274405633,0.0,0.0,0.0,0.0,1592.5660934173268,82451.07165483998,587.8031537513566,16039.68478044687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.6451340232366,16627.487934198227,1.0
 ,585,15964.414553696692,20064.56473961879,6815.724130898427,605.842144968749,605.842144968749,0.0,0.0,0.0,0.0,0.0,82451.07165483998,5094.293999178423,21095.125973798782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.8421449687489,26189.4199729772,1.0
 ,586,52101.06288778051,65482.21018682795,8053.1617961093725,715.8366040986109,1977.2112274405633,0.0,0.0,0.0,0.0,1261.3746233419524,81189.69703149803,6661.769075848708,24282.505125701562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.836604098611,30944.274201550274,1.0
 ,587,19996.947596786373,25132.77566809216,8537.342714404034,758.8749079470252,758.8749079470253,0.0,0.0,0.0,0.0,0.0,81189.69703149803,7641.440998767635,25163.298381329867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.8749079470252,32804.739380097504,1.0
 ,588,20053.227194285286,25203.509588445984,8561.370292080646,761.0106926293909,761.0106926293909,0.0,0.0,0.0,0.0,0.0,81189.69703149803,8817.047306270348,24080.018041049538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0106926293906,32897.06534731988,1.0
 ,589,52101.06288778051,65482.21018682795,9510.418644801483,845.3705462045763,1977.2112274405633,0.0,0.0,0.0,0.0,1131.8406812359872,80057.85635026204,8033.309767935207,28510.473874714495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.3705462045764,36543.7836426497,1.0
 ,590,26068.842706752064,32764.119248923354,11129.63082381638,989.3005176725671,989.3005176725671,0.0,0.0,0.0,0.0,0.0,80057.85635026204,6661.769075848708,36103.83736466574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.3005176725673,42765.60644051445,1.0
 ,591,52101.06288778051,65482.21018682795,10708.166422381908,951.8370153228364,1977.2112274405633,0.0,0.0,0.0,0.0,1025.3742121177202,79032.48213814432,3526.818922508139,37619.310555494354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.8370153228365,41146.12947800249,1.0
 ,592,52101.06288778051,65482.21018682795,15886.458874164187,1412.1296777034834,1977.2112274405633,0.0,0.0,0.0,0.0,565.0815497370802,78467.40058840724,0.0,61043.71822397589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.1296777034831,61043.71822397589,1.0
 ,593,51619.90142885953,64877.47174118956,22038.20294317073,1958.9513727262872,1958.9513727262872,0.0,0.0,0.0,0.0,0.0,78467.40058840724,0.0,84681.79480913354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.9513727262872,84681.79480913354,1.0
 ,594,52101.06288778051,65482.21018682795,28640.19495285388,2545.795106920345,1977.2112274405633,0.0,0.0,0.0,568.5838794797814,0.0,79035.98446788701,0.0,110584.41795305205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545.795106920345,110584.41795305205,1.0
 ,595,52101.06288778051,65482.21018682795,27774.26850091397,2468.8238667479086,1977.2112274405633,0.0,0.0,0.0,491.61263930734486,0.0,79527.59710719436,0.0,107184.74259571085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468.8238667479086,107184.74259571085,1.0
 ,596,52101.06288778051,65482.21018682795,24958.389363133123,2218.5234989451665,1977.2112274405633,0.0,0.0,0.0,241.31227150460296,0.0,79768.90937869897,0.0,96129.44466305335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2218.523498945166,96129.44466305333,1.0
 ,597,52101.06288778051,65482.21018682795,22902.802074334177,2035.8046288297046,1977.2112274405633,0.0,0.0,0.0,58.59340138914143,0.0,79827.5027800881,0.0,88059.09476793488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035.8046288297046,88059.09476793488,1.0
 ,598,47376.308447954616,59543.99422420525,20226.476056200892,1797.9089827734128,1797.9089827734133,0.0,0.0,0.0,0.0,0.0,79827.5027800881,0.0,77720.23424595194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.908982773413,77720.23424595194,1.0
 ,599,34338.23601840613,43157.34581548311,14660.10188196612,1303.1201672858774,1303.1201672858774,0.0,0.0,0.0,0.0,0.0,79827.5027800881,0.0,56331.44148145483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.1201672858774,56331.44148145482,1.0
 ,600,52101.06288778051,65482.21018682795,16318.882586530199,1450.5673410249067,1977.2112274405633,0.0,0.0,0.0,0.0,526.6438864156567,79300.85889367244,0.0,62705.30633874231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.567341024907,62705.30633874231,1.0
 ,601,31511.03063911753,39604.027579218746,13453.07660322446,1195.8290313977298,1195.8290313977298,0.0,0.0,0.0,0.0,0.0,79300.85889367244,0.0,51693.446847889994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.8290313977298,51693.446847889994,1.0
 ,602,18027.379905141497,22657.362722308982,7696.470661236668,684.1307254432594,684.1307254432596,0.0,0.0,0.0,0.0,0.0,79300.85889367244,0.0,29573.688515801903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.1307254432594,29573.6885158019,1.0
 ,603,52101.06288778051,65482.21018682795,3979.2924567093064,353.71488504082726,1977.2112274405633,0.0,0.0,0.0,0.0,1623.496342399736,77677.3625512727,0.0,15290.431264905515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.7148850408273,15290.431264905515,1.0
 ,604,10420.212577556102,13096.44203736559,4185.995780328915,372.08851380701475,395.4422454881127,0.0,0.0,0.0,0.0,23.353731681097997,77654.0088195916,0.0,16084.688785913859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0885138070147,16084.688785913857,1.0
 ,605,52101.06288778051,65482.21018682795,7094.142134436183,630.590411949883,1977.2112274405633,0.0,0.0,0.0,0.0,1346.6208154906803,76307.38800410093,0.0,27259.241151571037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.590411949883,27259.241151571037,1.0
 ,606,52101.06288778051,65482.21018682795,10819.815065713356,961.7613391745205,1977.2112274405633,0.0,0.0,0.0,0.0,1015.4498882660429,75291.93811583488,0.0,41575.13939000358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.7613391745206,41575.13939000358,1.0
 ,607,31257.9356139579,39285.93000661375,13345.022163483582,1186.2241923096517,1186.2241923096517,0.0,0.0,0.0,0.0,0.0,75291.93811583488,0.0,51278.24766318566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.2241923096515,51278.24766318566,1.0
 ,608,32466.84303315845,40805.321844953236,13861.143781432884,1232.1016694607008,1232.1016694607008,0.0,0.0,0.0,0.0,0.0,75291.93811583488,0.0,53261.44498015586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.1016694607008,53261.444980155866,1.0
 ,609,52101.06288778051,65482.21018682795,11587.625461835174,1030.0111521631266,1977.2112274405633,0.0,0.0,0.0,0.0,947.2000752774368,74344.73804055745,1763.4094612540696,42762.041375847584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0111521631266,44525.450837101656,1.0
 ,610,31522.58262016867,39618.54646250707,13458.008516997126,1196.267423733078,1196.267423733078,0.0,0.0,0.0,0.0,0.0,74344.73804055745,3918.6876916757105,47793.71003488576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.267423733078,51712.39772656146,1.0
 ,611,52101.06288778051,65482.21018682795,9993.826653190288,888.3401469502478,1977.2112274405633,0.0,0.0,0.0,0.0,1088.8710804903155,73255.86696006714,4506.490845427067,33894.78806945662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.3401469502479,38401.27891488369,1.0
 ,612,17641.31496466386,22172.14449110758,7531.647070490087,669.4797395991188,669.4797395991188,0.0,0.0,0.0,0.0,0.0,73255.86696006714,4114.622076259496,24825.731792098668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.479739599119,28940.353868358165,1.0
