Informations,Time,Biomass bamboo 2,Biochar,DME-B2,H2O sea,H2_from_SOEC_HI,H2_pipeline_to_Bamboo-2,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,3526,14068.428192265406,0.0,9135.342981990523,6120.579896678632,544.051546371434,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4352.412370971472,0.0,710.8032588470443,36262.7940261212,0.0,9842.542896861796,10449.695640102127,0.0,0.0,0.0,0.0,8780.098244746141,544.0515463714341,20292.238536963923,1.0
 ,3527,14068.428192265406,0.0,9135.342981990523,4347.809902723602,386.4719913532091,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3091.7759308256727,0.0,868.3828138652692,35394.41121225593,0.0,7118.891215171736,7772.1603427096925,0.0,0.0,0.0,0.0,8780.098244746141,386.47199135320903,14891.051557881428,1.0
 ,3528,14068.428192265406,0.0,9135.342981990523,8520.25399751606,757.3559108903165,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6058.847287122532,0.0,497.4988943281618,34896.91231792777,0.0,9764.032901744651,9498.31936943687,0.0,0.0,0.0,8780.098244746141,0.0,757.3559108903165,28042.450515927663,1.0
 ,3529,14068.428192265406,0.0,9135.342981990523,5261.679393954652,467.7048350181913,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3741.6386801455305,0.0,787.149970200287,34109.76234772748,0.0,9443.716907899377,8231.666522390255,0.0,0.0,0.0,0.0,0.0,467.7048350181913,17675.383430289632,1.0
 ,3530,14068.428192265406,0.0,9135.342981990523,4227.897924112821,375.8131488100285,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3006.505190480228,0.0,879.0416564084499,33230.72069131903,0.0,7511.252212157269,7014.457524891764,0.0,0.0,0.0,0.0,0.0,375.81314881002857,14525.709737049034,1.0
 ,3531,14068.428192265406,0.0,9135.342981990523,4402.320353714618,391.3173647746327,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3130.538918197062,0.0,863.5374404438455,32367.183250875183,0.0,7782.032116279475,7275.099158158836,0.0,0.0,0.0,0.0,0.0,391.3173647746328,15057.13127443831,1.0
 ,3532,14068.428192265406,0.0,9135.342981990523,7838.4136443213265,696.7478794952291,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,5573.983035961833,0.0,558.1069257232492,31809.076325151924,8642.185998960755,8391.090684383495,8492.771824250054,0.0,0.0,0.0,0.0,0.0,696.7478794952292,25526.048507594303,1.0
 ,3533,14068.428192265406,0.0,9135.342981990523,14859.24031318942,1320.821361172393,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,10566.570889379143,65.96655595391469,0.0,31875.042881105837,31033.304268995438,7813.886122743658,8131.570331825751,0.0,0.0,0.0,0.0,0.0,1320.821361172393,46978.76072356485,1.0
 ,3534,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,32407.633641466775,52245.94263008093,7019.457105928365,7056.528762561656,0.0,2910.5589566211784,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3535,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,32940.22440182771,65307.42828760116,6698.110149822882,5990.454474489352,0.0,14584.623369963625,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3536,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,33472.81516218865,70610.58787787253,8388.14835435361,7350.0263154698705,0.0,22937.393005746246,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3537,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,34005.40592254959,72672.92771853361,10626.728260960146,9452.750441806003,0.0,29341.03687935,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3538,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,34537.996682910525,75913.7474681439,12036.522238929456,10706.184999605714,0.0,35245.08516472932,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3539,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,35070.58744327146,76011.954127223,11809.466538657929,10449.99217769714,0.0,34860.043301628306,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3540,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,35603.1782036324,76994.020718014,12352.899342238428,11086.764177816754,0.0,37022.31469611942,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3541,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,36135.76896399334,77779.6739906468,11552.527191388934,10470.532729360484,0.0,36391.36436944646,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3542,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,36668.359724354275,78172.50062696318,13242.457237056942,12058.619410848223,0.0,40062.20773291859,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3543,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,37200.95048471521,76601.1940816976,15800.365301919448,14786.171514770323,0.0,43776.36135643761,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3544,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,37733.54124507615,72771.13437761272,17616.330205123377,16888.610722856713,0.0,43864.70576364305,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3545,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,38266.13200543709,65798.46158299665,17387.645149502863,16752.202298279917,0.0,36526.939488829674,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3546,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,38798.722765798026,54602.902447979315,19996.02348266544,19367.900605770476,0.0,30555.45699446547,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3547,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,39331.31352615896,34863.36397308031,22960.04002332967,22678.353484308343,0.0,7871.284781785122,8780.098244746141,0.0,8780.098244746141,1787.4455655794152,63850.37445418707,1.0
 ,3548,14068.428192265406,0.0,9135.342981990523,15431.070901476673,1371.6507467979266,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,10973.205974383412,116.7959415794483,0.0,39448.10946773841,7856.532726327959,20308.556981350433,20603.67548323865,0.0,0.0,0.0,0.0,8780.098244746141,1371.6507467979268,48768.765190917045,1.0
 ,3549,14068.428192265406,0.0,9135.342981990523,12041.465581162141,1070.3524961033015,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,8562.819968826412,0.0,184.50230911517667,39263.607158623236,0.0,18891.311378944596,19440.385617219457,0.0,0.0,0.0,0.0,8780.098244746141,1070.3524961033017,38331.69699616406,1.0
 ,3550,14068.428192265406,0.0,9135.342981990523,11133.689660793298,989.6613031816265,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,7917.290425453012,0.0,265.19350203685167,38998.41365658638,0.0,17381.850473859668,18184.080236920618,0.0,0.0,0.0,0.0,8780.098244746141,989.6613031816269,35565.93071078029,1.0
 ,3551,14068.428192265406,0.0,9135.342981990523,9210.074289736784,818.6732701988252,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6549.386161590602,0.0,436.1815350196531,38562.232121566725,0.0,10045.460955516757,11318.601290988254,0.0,0.0,0.0,8780.098244746141,0.0,818.6732701988252,30144.16049125115,1.0
 ,3552,14068.428192265406,0.0,9135.342981990523,5631.97299307412,500.6198216065884,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4004.958572852707,0.0,754.2349836118899,37807.99713795484,0.0,8675.798957749766,10127.776495657103,0.0,0.0,0.0,0.0,0.0,500.61982160658835,18803.57545340687,1.0
 ,3553,14068.428192265406,0.0,9135.342981990523,5633.2498862648135,500.733323223539,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4005.866585788312,0.0,754.1214819949394,37053.8756559599,0.0,8639.918227719976,10167.547600015643,0.0,0.0,0.0,0.0,0.0,500.73332322353906,18807.465827735617,1.0
 ,3554,14068.428192265406,0.0,9135.342981990523,5446.5823897817,484.1406568694844,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3873.1252549558753,0.0,770.714148348994,36283.16150761091,0.0,8362.386983749433,9876.349649076257,0.0,0.0,0.0,0.0,0.0,484.1406568694845,18238.73663282569,1.0
 ,3555,14068.428192265406,0.0,9135.342981990523,4750.84251396334,422.2971123522969,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3378.376898818375,0.0,832.5576928661814,35450.603814744725,0.0,7329.044448109256,8789.946718066847,0.0,0.0,0.0,0.0,0.0,422.29711235229695,16118.991166176103,1.0
 ,3556,14068.428192265406,0.0,9135.342981990523,7870.351137659694,699.5867677919729,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,5596.694142335783,0.0,555.2680374265054,34895.33577731822,8543.979339881655,7687.735317330492,9391.639408210829,0.0,0.0,0.0,0.0,0.0,699.586767791973,25623.354065422976,1.0
 ,3557,14068.428192265406,0.0,9135.342981990523,15628.79225637162,1389.225978344144,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,11113.807826753153,134.37117312566582,0.0,35029.706950443884,32604.61081426103,7380.469842386689,9402.612789948947,0.0,0.0,0.0,0.0,0.0,1389.2259783441443,49387.69344659667,1.0
 ,3558,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,35562.29771080482,49987.189471261634,6432.82786283096,8224.701814652057,0.0,1233.349606794891,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3559,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,36094.88847116576,60298.88867456708,10578.825434738044,11558.252615109617,0.0,19024.59718246498,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3560,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,36627.4792315267,66485.90819655036,9303.786870269074,10183.438599351752,0.0,22561.76412422142,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3561,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,37160.069991887634,71396.24115050532,7467.987977461769,8294.60923892783,0.0,23747.468824945146,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3562,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,37692.66075224857,74735.2675591947,5275.944864939014,5704.087180512946,0.0,22303.930062696894,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3563,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609303,0.0,38225.2515126095,76895.81405893489,3757.5462875529042,4139.589265681341,0.0,21381.580070219385,0.0,0.0,0.0,1787.4455655794152,63411.36954194976,1.0
 ,3564,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,38757.84227297044,78761.74058143779,3603.3630370328005,3947.0757034907415,0.0,22900.80978001157,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3565,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,39290.43303333138,80824.08042209886,4102.938252721609,4402.221616269172,0.0,25917.870749139878,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,3566,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,39823.023793692315,79547.39385407059,4895.242825009897,5384.841749586344,0.0,26416.108886717066,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
